source	target	value	LR_pair	model	tissue	strain	treatment	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
Plasma cells	B cells	0.0268880637001124	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
Plasmablasts	B cells	0.0300770730567821	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
T cells	B cells	0.0310361374320067	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
B cells	Plasmablasts	0.0736916012818238	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
Mast cells	Plasmablasts	0.0313416012968003	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
Megakaryocytes	Plasmablasts	0.0687870614123527	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
Monocytes	Plasmablasts	0.079081997984508	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
NK cells	Plasmablasts	0.0768481073135457	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
Plasma cells	Plasmablasts	0.0658636305112303	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
Plasmablasts	Plasmablasts	0.0733269364559578	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
T cells	Plasmablasts	0.0755576714073918	Ptprc_Cd22	Salt-sensitive	PBMC	SS	HS 3d	Ptprc_Cd22	CD45	Ptprc	Cd22					PMID: 12115612	Cell-Cell Contact	Ptprc - (Cd22)
Erythrocytes	Plasmablasts	0.00738321533032375	Cd52_Siglec10	Salt-sensitive	PBMC	SS	HS 3d	Cd52_Siglec10	CD52	Cd52	Siglec10					PMID: 23685786	Cell-Cell Contact	Cd52 - (Siglec10)
Megakaryocytes	Mast cells	0.00654448625771448	Cd6_Alcam	Salt-sensitive	PBMC	SS	HS 3d	Cd6_Alcam	CD6	Cd6	Alcam					PMID: 23602662	Cell-Cell Contact	Cd6 - (Alcam)
T cells	Mast cells	0.00836358428831092	Cd6_Alcam	Salt-sensitive	PBMC	SS	HS 3d	Cd6_Alcam	CD6	Cd6	Alcam					PMID: 23602662	Cell-Cell Contact	Cd6 - (Alcam)
Megakaryocytes	Monocytes	0.00173846457744166	Cd6_Alcam	Salt-sensitive	PBMC	SS	HS 3d	Cd6_Alcam	CD6	Cd6	Alcam					PMID: 23602662	Cell-Cell Contact	Cd6 - (Alcam)
T cells	Monocytes	0.00222467770577692	Cd6_Alcam	Salt-sensitive	PBMC	SS	HS 3d	Cd6_Alcam	CD6	Cd6	Alcam					PMID: 23602662	Cell-Cell Contact	Cd6 - (Alcam)
Megakaryocytes	Plasma cells	0.010539084574875	Cd6_Alcam	Salt-sensitive	PBMC	SS	HS 3d	Cd6_Alcam	CD6	Cd6	Alcam					PMID: 23602662	Cell-Cell Contact	Cd6 - (Alcam)
T cells	Plasma cells	0.0134534803935006	Cd6_Alcam	Salt-sensitive	PBMC	SS	HS 3d	Cd6_Alcam	CD6	Cd6	Alcam					PMID: 23602662	Cell-Cell Contact	Cd6 - (Alcam)
Megakaryocytes	Plasmablasts	0.00136913315423988	Cd6_Alcam	Salt-sensitive	PBMC	SS	HS 3d	Cd6_Alcam	CD6	Cd6	Alcam					PMID: 23602662	Cell-Cell Contact	Cd6 - (Alcam)
T cells	Plasmablasts	0.00175223311829908	Cd6_Alcam	Salt-sensitive	PBMC	SS	HS 3d	Cd6_Alcam	CD6	Cd6	Alcam					PMID: 23602662	Cell-Cell Contact	Cd6 - (Alcam)
Megakaryocytes	Megakaryocytes	0.00151709089439621	Cd80_Cd274	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Cd274	CD80	Cd80	Cd274					PMID: 17629517; PMID: 18585785	Cell-Cell Contact	Cd80 - (Cd274)
Megakaryocytes	Monocytes	0.00198645269303419	Cd80_Cd274	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Cd274	CD80	Cd80	Cd274					PMID: 17629517; PMID: 18585785	Cell-Cell Contact	Cd80 - (Cd274)
Megakaryocytes	NK cells	0.00207379854044492	Cd80_Cd274	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Cd274	CD80	Cd80	Cd274					PMID: 17629517; PMID: 18585785	Cell-Cell Contact	Cd80 - (Cd274)
Megakaryocytes	Plasma cells	0.0014450907270053	Cd80_Cd274	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Cd274	CD80	Cd80	Cd274					PMID: 17629517; PMID: 18585785	Cell-Cell Contact	Cd80 - (Cd274)
Megakaryocytes	Plasmablasts	0.00163650372315155	Cd80_Cd274	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Cd274	CD80	Cd80	Cd274					PMID: 17629517; PMID: 18585785	Cell-Cell Contact	Cd80 - (Cd274)
Megakaryocytes	T cells	0.00210582686325064	Cd80_Cd274	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Cd274	CD80	Cd80	Cd274					PMID: 17629517; PMID: 18585785	Cell-Cell Contact	Cd80 - (Cd274)
Megakaryocytes	Megakaryocytes	0.00953690779116279	Cd80_Cd28	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Cd28	CD80	Cd80	Cd28					PMID: 23954143	Cell-Cell Contact	Cd80 - (Cd28)
Megakaryocytes	T cells	0.010323682276975	Cd80_Cd28	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Cd28	CD80	Cd80	Cd28					PMID: 23954143	Cell-Cell Contact	Cd80 - (Cd28)
Megakaryocytes	Megakaryocytes	0.00190207817549592	Cd80_Ctla4	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Ctla4	CD80	Cd80	Ctla4					PMID: 23954143	Cell-Cell Contact	Cd80 - (Ctla4)
Megakaryocytes	T cells	0.00155974745434413	Cd80_Ctla4	Salt-sensitive	PBMC	SS	HS 3d	Cd80_Ctla4	CD80	Cd80	Ctla4					PMID: 23954143	Cell-Cell Contact	Cd80 - (Ctla4)
Mast cells	Megakaryocytes	0.00590084699906983	Cd86_Cd28	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Cd28	CD86	Cd86	Cd28					PMID: 23954143	Cell-Cell Contact	Cd86 - (Cd28)
Monocytes	Megakaryocytes	0.0164827103051378	Cd86_Cd28	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Cd28	CD86	Cd86	Cd28					PMID: 23954143	Cell-Cell Contact	Cd86 - (Cd28)
Plasmablasts	Megakaryocytes	0.00973030790737548	Cd86_Cd28	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Cd28	CD86	Cd86	Cd28					PMID: 23954143	Cell-Cell Contact	Cd86 - (Cd28)
Mast cells	T cells	0.00638958937247459	Cd86_Cd28	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Cd28	CD86	Cd86	Cd28					PMID: 23954143	Cell-Cell Contact	Cd86 - (Cd28)
Monocytes	T cells	0.0178321821612809	Cd86_Cd28	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Cd28	CD86	Cd86	Cd28					PMID: 23954143	Cell-Cell Contact	Cd86 - (Cd28)
Plasmablasts	T cells	0.0105328678178883	Cd86_Cd28	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Cd28	CD86	Cd86	Cd28					PMID: 23954143	Cell-Cell Contact	Cd86 - (Cd28)
Mast cells	Megakaryocytes	0.00117343937616737	Cd86_Ctla4	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Ctla4	CD86	Cd86	Ctla4					PMID: 23954143	Cell-Cell Contact	Cd86 - (Ctla4)
Monocytes	Megakaryocytes	0.00330593585740869	Cd86_Ctla4	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Ctla4	CD86	Cd86	Ctla4					PMID: 23954143	Cell-Cell Contact	Cd86 - (Ctla4)
Plasmablasts	Megakaryocytes	0.00194095405769467	Cd86_Ctla4	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Ctla4	CD86	Cd86	Ctla4					PMID: 23954143	Cell-Cell Contact	Cd86 - (Ctla4)
Mast cells	T cells	0.00096212062103983	Cd86_Ctla4	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Ctla4	CD86	Cd86	Ctla4					PMID: 23954143	Cell-Cell Contact	Cd86 - (Ctla4)
Monocytes	T cells	0.00271162918131168	Cd86_Ctla4	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Ctla4	CD86	Cd86	Ctla4					PMID: 23954143	Cell-Cell Contact	Cd86 - (Ctla4)
Plasmablasts	T cells	0.00159163772132088	Cd86_Ctla4	Salt-sensitive	PBMC	SS	HS 3d	Cd86_Ctla4	CD86	Cd86	Ctla4					PMID: 23954143	Cell-Cell Contact	Cd86 - (Ctla4)
Mast cells	Mast cells	0.00447389280896518	Cdh4_Cdh4	Salt-sensitive	PBMC	SS	HS 3d	Cdh4_Cdh4	CDH	Cdh4	Cdh4					KEGG: mmu04514	Cell-Cell Contact	Cdh4 - (Cdh4)
Mast cells	Mast cells	0.00310633235656229	Cdh1_Cdh1	Salt-sensitive	PBMC	SS	HS 3d	Cdh1_Cdh1	CDH	Cdh1	Cdh1					KEGG: mmu04514	Cell-Cell Contact	Cdh1 - (Cdh1)
Mast cells	NK cells	0.00401564477480544	Cdh1_ITGA2_ITGB1	Salt-sensitive	PBMC	SS	HS 3d	Cdh1_ITGA2_ITGB1	CDH1	Cdh1	ITGA2_ITGB1					PMID: 12392763	Cell-Cell Contact	Cdh1 - (ITGA2_ITGB1)
Mast cells	NK cells	0.00951825636632497	Cdh1_Klrg1	Salt-sensitive	PBMC	SS	HS 3d	Cdh1_Klrg1	CDH1	Cdh1	Klrg1					PMID: 19604491	Cell-Cell Contact	Cdh1 - (Klrg1)
Mast cells	Plasma cells	0.00626801120680365	Efnb1_Ephb2	Salt-sensitive	PBMC	SS	HS 3d	Efnb1_Ephb2	EPHB	Efnb1	Ephb2					PMID: 15114347	Cell-Cell Contact	Efnb1 - (Ephb2)
Monocytes	Plasma cells	0.01769890531362	Efnb2_Ephb2	Salt-sensitive	PBMC	SS	HS 3d	Efnb2_Ephb2	EPHB	Efnb2	Ephb2					PMID: 15114347	Cell-Cell Contact	Efnb2 - (Ephb2)
Plasma cells	Plasma cells	0.00872423028848225	Esam_Esam	Salt-sensitive	PBMC	SS	HS 3d	Esam_Esam	ESAM	Esam	Esam					KEGG: mmu04514; PMID: 11279107	Cell-Cell Contact	Esam - (Esam)
Monocytes	NK cells	0.0154558639282497	Icam1_ITGAX_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam1_ITGAX_ITGB2	ICAM	Icam1	ITGAX_ITGB2					PMID: 16252253	Cell-Cell Contact	Icam1 - (ITGAX_ITGB2)
Monocytes	Megakaryocytes	0.00605763401146566	Icam1_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam1_ITGAL_ITGB2	ICAM	Icam1	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam1 - (ITGAL_ITGB2)
Monocytes	Monocytes	0.055162816741395	Icam1_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam1_ITGAL_ITGB2	ICAM	Icam1	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam1 - (ITGAL_ITGB2)
Monocytes	NK cells	0.0334410043950486	Icam1_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam1_ITGAL_ITGB2	ICAM	Icam1	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam1 - (ITGAL_ITGB2)
Monocytes	Plasma cells	0.0307055534536647	Icam1_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam1_ITGAL_ITGB2	ICAM	Icam1	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam1 - (ITGAL_ITGB2)
Monocytes	Plasmablasts	0.00514128910211152	Icam1_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam1_ITGAL_ITGB2	ICAM	Icam1	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam1 - (ITGAL_ITGB2)
Monocytes	T cells	0.00569192751932106	Icam1_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam1_ITGAL_ITGB2	ICAM	Icam1	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam1 - (ITGAL_ITGB2)
Mast cells	Megakaryocytes	0.00540983577985223	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Megakaryocytes	Megakaryocytes	0.00162791256585038	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Monocytes	Megakaryocytes	0.00753873900999346	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasma cells	Megakaryocytes	0.00103154184000106	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasmablasts	Megakaryocytes	0.000738704816005842	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
T cells	Megakaryocytes	0.00214266063926366	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Mast cells	Monocytes	0.0495254081464248	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Megakaryocytes	Monocytes	0.0153799509158194	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Monocytes	Monocytes	0.0678308850597337	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasma cells	Monocytes	0.00979507540452566	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasmablasts	Monocytes	0.00703193383785459	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
T cells	Monocytes	0.0201553248511837	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Mast cells	NK cells	0.0299530996761171	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Megakaryocytes	NK cells	0.00917162308425443	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Monocytes	NK cells	0.0413389411659053	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasma cells	NK cells	0.00582781554679145	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasmablasts	NK cells	0.00417909478271016	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
T cells	NK cells	0.012042929034722	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Mast cells	Plasma cells	0.0274948410118267	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Megakaryocytes	Plasma cells	0.00840412941616627	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Monocytes	Plasma cells	0.0379828321152731	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasma cells	Plasma cells	0.00533862850687179	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasmablasts	Plasma cells	0.00382776857684376	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
T cells	Plasma cells	0.011037837312736	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Mast cells	Plasmablasts	0.00459103138464003	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Megakaryocytes	Plasmablasts	0.00138072560750775	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Monocytes	Plasmablasts	0.00639978833164732	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasma cells	Plasmablasts	0.000874830190605504	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasmablasts	Plasmablasts	0.000626453015965424	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
T cells	Plasmablasts	0.00181745512821664	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Mast cells	T cells	0.00508303762838991	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Megakaryocytes	T cells	0.00152922212054759	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Monocytes	T cells	0.00708425377312029	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasma cells	T cells	0.000968970637780878	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Plasmablasts	T cells	0.000693884166069022	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
T cells	T cells	0.0020128270614242	Icam2_ITGAL_ITGB2	Salt-sensitive	PBMC	SS	HS 3d	Icam2_ITGAL_ITGB2	ICAM	Icam2	ITGAL_ITGB2					KEGG: mmu04514	Cell-Cell Contact	Icam2 - (ITGAL_ITGB2)
Monocytes	Megakaryocytes	0.00508747009819635	Icam1_Itgal	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Itgal	ICAM	Icam1	Itgal					PMID: 23602662	Cell-Cell Contact	Icam1 - (Itgal)
Monocytes	Monocytes	0.0428315430581216	Icam1_Itgal	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Itgal	ICAM	Icam1	Itgal					PMID: 23602662	Cell-Cell Contact	Icam1 - (Itgal)
Monocytes	NK cells	0.0291281800284932	Icam1_Itgal	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Itgal	ICAM	Icam1	Itgal					PMID: 23602662	Cell-Cell Contact	Icam1 - (Itgal)
Monocytes	Plasma cells	0.0218781817125847	Icam1_Itgal	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Itgal	ICAM	Icam1	Itgal					PMID: 23602662	Cell-Cell Contact	Icam1 - (Itgal)
Monocytes	Plasmablasts	0.00411262885110165	Icam1_Itgal	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Itgal	ICAM	Icam1	Itgal					PMID: 23602662	Cell-Cell Contact	Icam1 - (Itgal)
Monocytes	T cells	0.00393564897968939	Icam1_Itgal	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Itgal	ICAM	Icam1	Itgal					PMID: 23602662	Cell-Cell Contact	Icam1 - (Itgal)
Monocytes	Mast cells	0.0378755487087478	Icam1_Spn	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Spn	ICAM	Icam1	Spn					PMID: 1683685	Cell-Cell Contact	Icam1 - (Spn)
Monocytes	Megakaryocytes	0.00510282297724709	Icam1_Spn	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Spn	ICAM	Icam1	Spn					PMID: 1683685	Cell-Cell Contact	Icam1 - (Spn)
Monocytes	Monocytes	0.0314286825205515	Icam1_Spn	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Spn	ICAM	Icam1	Spn					PMID: 1683685	Cell-Cell Contact	Icam1 - (Spn)
Monocytes	NK cells	0.00586611402398494	Icam1_Spn	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Spn	ICAM	Icam1	Spn					PMID: 1683685	Cell-Cell Contact	Icam1 - (Spn)
Monocytes	Plasma cells	0.00182131164023855	Icam1_Spn	Salt-sensitive	PBMC	SS	HS 3d	Icam1_Spn	ICAM	Icam1	Spn					PMID: 1683685	Cell-Cell Contact	Icam1 - (Spn)
Megakaryocytes	Megakaryocytes	0.00237913800295929	ITGAL_ITGB2_Cd226	Salt-sensitive	PBMC	SS	HS 3d	ITGAL_ITGB2_Cd226	ITGAL-ITGB2	ITGAL_ITGB2	Cd226					KEGG: mmu04514	Cell-Cell Contact	ITGAL_ITGB2 - (Cd226)
Monocytes	Megakaryocytes	0.0223352942659454	ITGAL_ITGB2_Cd226	Salt-sensitive	PBMC	SS	HS 3d	ITGAL_ITGB2_Cd226	ITGAL-ITGB2	ITGAL_ITGB2	Cd226					KEGG: mmu04514	Cell-Cell Contact	ITGAL_ITGB2 - (Cd226)
NK cells	Megakaryocytes	0.0133574352250903	ITGAL_ITGB2_Cd226	Salt-sensitive	PBMC	SS	HS 3d	ITGAL_ITGB2_Cd226	ITGAL-ITGB2	ITGAL_ITGB2	Cd226					KEGG: mmu04514	Cell-Cell Contact	ITGAL_ITGB2 - (Cd226)
Plasma cells	Megakaryocytes	0.0122439956636384	ITGAL_ITGB2_Cd226	Salt-sensitive	PBMC	SS	HS 3d	ITGAL_ITGB2_Cd226	ITGAL-ITGB2	ITGAL_ITGB2	Cd226					KEGG: mmu04514	Cell-Cell Contact	ITGAL_ITGB2 - (Cd226)
Plasmablasts	Megakaryocytes	0.00201811337675282	ITGAL_ITGB2_Cd226	Salt-sensitive	PBMC	SS	HS 3d	ITGAL_ITGB2_Cd226	ITGAL-ITGB2	ITGAL_ITGB2	Cd226					KEGG: mmu04514	Cell-Cell Contact	ITGAL_ITGB2 - (Cd226)
