seqnames	idx	name	FDR	MeanDiff	cell	species	control	treatment
565.7	deviations	565	Irx1_565	0.281052320613428	-0.0222177485787164	CT	C57BL/6	Saline 3d	AngII 28d
1.7	deviations	1	Tcfap2a_1	0.281870401040109	0.00984501841708159	CT	C57BL/6	Saline 3d	AngII 28d
706.7	deviations	706	Rfx4_706	0.28418551768788	-0.0256773602245825	CT	C57BL/6	Saline 3d	AngII 28d
816.7	deviations	816	Zfp219_816	0.286370449129743	-0.00803172895196168	CT	C57BL/6	Saline 3d	AngII 28d
709.7	deviations	709	Rfx7_709	0.287069234010211	-0.0210829072527306	CT	C57BL/6	Saline 3d	AngII 28d
260.7	deviations	260	E2f7_260	0.302976352609732	0.0223263367986544	CT	C57BL/6	Saline 3d	AngII 28d
3.7	deviations	3	Tcfap2c_3	0.303864940004892	0.0100220799898507	CT	C57BL/6	Saline 3d	AngII 28d
577.7	deviations	577	Cphx_577	0.30618094048931	0.0132116813998627	CT	C57BL/6	Saline 3d	AngII 28d
333.7	deviations	333	Gm5294_333	0.311347938320396	-0.0115638777537778	CT	C57BL/6	Saline 3d	AngII 28d
356.7	deviations	356	Foxl1_356	0.311347938320396	-0.0115638777537778	CT	C57BL/6	Saline 3d	AngII 28d
132.7	deviations	132	Nfe2_132	0.312439555763849	0.0151721010734066	CT	C57BL/6	Saline 3d	AngII 28d
27.7	deviations	27	Mlx_27	0.314987035696605	-0.0165132125098401	CT	C57BL/6	Saline 3d	AngII 28d
33.7	deviations	33	Id2_33	0.332411496193513	-0.0181725055758912	CT	C57BL/6	Saline 3d	AngII 28d
74.7	deviations	74	Id1_74	0.332411496193513	-0.0181725055758912	CT	C57BL/6	Saline 3d	AngII 28d
317.7	deviations	317	Foxi1_317	0.332411496193513	-0.010283067288143	CT	C57BL/6	Saline 3d	AngII 28d
318.7	deviations	318	Foxi2_318	0.332411496193513	-0.010283067288143	CT	C57BL/6	Saline 3d	AngII 28d
323.7	deviations	323	Foxi3_323	0.332411496193513	-0.010283067288143	CT	C57BL/6	Saline 3d	AngII 28d
340.7	deviations	340	Gm5294_340	0.332411496193513	-0.010283067288143	CT	C57BL/6	Saline 3d	AngII 28d
352.7	deviations	352	Gm5294_352	0.332411496193513	-0.0112407834264855	CT	C57BL/6	Saline 3d	AngII 28d
361.7	deviations	361	Foxl1_361	0.332411496193513	-0.0152227952583977	CT	C57BL/6	Saline 3d	AngII 28d
362.7	deviations	362	Foxl1_362	0.332411496193513	-0.010283067288143	CT	C57BL/6	Saline 3d	AngII 28d
378.7	deviations	378	Foxl1_378	0.332411496193513	-0.0112407834264855	CT	C57BL/6	Saline 3d	AngII 28d
402.7	deviations	402	Mnx1_402	0.332411496193513	-0.0244520503759594	CT	C57BL/6	Saline 3d	AngII 28d
742.7	deviations	742	Sox6_742	0.332411496193513	-0.0181481835095212	CT	C57BL/6	Saline 3d	AngII 28d
824.7	deviations	824	Rbpj_824	0.332411496193513	0.0171434181285983	CT	C57BL/6	Saline 3d	AngII 28d
825.7	deviations	825	Rbpsuhrs3_825	0.332411496193513	0.0171434181285983	CT	C57BL/6	Saline 3d	AngII 28d
29.7	deviations	29	Hey2_29	0.333275065989137	-0.0160781588284909	CT	C57BL/6	Saline 3d	AngII 28d
60.7	deviations	60	Heyl_60	0.333275065989137	-0.0160781588284909	CT	C57BL/6	Saline 3d	AngII 28d
73.7	deviations	73	Hey1_73	0.333275065989137	-0.0160781588284909	CT	C57BL/6	Saline 3d	AngII 28d
416.7	deviations	416	Pou6f1_416	0.333275065989137	0.0182404733016728	CT	C57BL/6	Saline 3d	AngII 28d
569.7	deviations	569	Obox3_569	0.334993181770179	-0.0190386382417096	CT	C57BL/6	Saline 3d	AngII 28d
580.7	deviations	580	Gm5889_580	0.334993181770179	-0.0190386382417096	CT	C57BL/6	Saline 3d	AngII 28d
37.7	deviations	37	Myc_37	0.339165534678609	-0.0127514053636168	CT	C57BL/6	Saline 3d	AngII 28d
288.7	deviations	288	Erf_288	0.339165534678609	0.0173606332388678	CT	C57BL/6	Saline 3d	AngII 28d
595.7	deviations	595	NP_595	0.339165534678609	0.0249412912651679	CT	C57BL/6	Saline 3d	AngII 28d
600.7	deviations	600	NP_600	0.339165534678609	-0.013517074981331	CT	C57BL/6	Saline 3d	AngII 28d
835.7	deviations	835	Gcm2_835	0.339165534678609	0.0290129526910833	CT	C57BL/6	Saline 3d	AngII 28d
243.7	deviations	243	Cenpb_243	0.346561796490352	-0.0305572597219733	CT	C57BL/6	Saline 3d	AngII 28d
242.7	deviations	242	Nfya_242	0.346887980028009	0.0101165234819358	CT	C57BL/6	Saline 3d	AngII 28d
336.7	deviations	336	Gm5294_336	0.34909076297928	-0.0152360988212414	CT	C57BL/6	Saline 3d	AngII 28d
360.7	deviations	360	Foxl1_360	0.34909076297928	-0.0152360988212414	CT	C57BL/6	Saline 3d	AngII 28d
603.7	deviations	603	NP_603	0.353029277927467	0.0241023936855289	CT	C57BL/6	Saline 3d	AngII 28d
664.7	deviations	664	Hnf4g_664	0.353208759324544	-0.00625790297260366	CT	C57BL/6	Saline 3d	AngII 28d
262.7	deviations	262	E2f5_262	0.359617825585971	0.0183670444690324	CT	C57BL/6	Saline 3d	AngII 28d
77.7	deviations	77	Bhlhe23_77	0.361616949638988	-0.0402904102820157	CT	C57BL/6	Saline 3d	AngII 28d
184.7	deviations	184	Klf9_184	0.361616949638988	0.0485459813428676	CT	C57BL/6	Saline 3d	AngII 28d
191.7	deviations	191	Sp6_191	0.361616949638988	0.0042791969054878	CT	C57BL/6	Saline 3d	AngII 28d
238.7	deviations	238	Sp5_238	0.361616949638988	0.0042791969054878	CT	C57BL/6	Saline 3d	AngII 28d
348.7	deviations	348	Gm5294_348	0.361616949638988	-0.0136994998596538	CT	C57BL/6	Saline 3d	AngII 28d
375.7	deviations	375	Foxl1_375	0.361616949638988	-0.0136994998596538	CT	C57BL/6	Saline 3d	AngII 28d
433.7	deviations	433	Msx2_433	0.361616949638988	-0.0199963475171422	CT	C57BL/6	Saline 3d	AngII 28d
582.7	deviations	582	Hoxb2_582	0.361616949638988	0.0241451845782901	CT	C57BL/6	Saline 3d	AngII 28d
670.7	deviations	670	Ppara_670	0.361616949638988	-0.0133316265777273	CT	C57BL/6	Saline 3d	AngII 28d
725.7	deviations	725	Sox9_725	0.361616949638988	0.0254119669507989	CT	C57BL/6	Saline 3d	AngII 28d
18.7	deviations	18	Mnt_18	0.364996392348033	-0.019993728833427	CT	C57BL/6	Saline 3d	AngII 28d
390.7	deviations	390	Grhl1_390	0.374766287111019	0.0265206829391728	CT	C57BL/6	Saline 3d	AngII 28d
85.7	deviations	85	Neurog1_85	0.375558196922499	-0.0348654203950749	CT	C57BL/6	Saline 3d	AngII 28d
67.7	deviations	67	Atoh8_67	0.375999714500344	-0.0163042441175123	CT	C57BL/6	Saline 3d	AngII 28d
209.7	deviations	209	Zfp161_209	0.382544418632544	0.00419518059362049	CT	C57BL/6	Saline 3d	AngII 28d
218.7	deviations	218	Zfp105_218	0.394135473520682	-0.00522448625439973	CT	C57BL/6	Saline 3d	AngII 28d
753.7	deviations	753	Stat6_753	0.398302536065269	0.0123027834275474	CT	C57BL/6	Saline 3d	AngII 28d
599.7	deviations	599	NP_599	0.398581984633954	0.0152359153447556	CT	C57BL/6	Saline 3d	AngII 28d
811.7	deviations	811	Zfp384_811	0.399984180545526	0.0184923643396759	CT	C57BL/6	Saline 3d	AngII 28d
13.7	deviations	13	Ahctf1_13	0.412721289325873	-0.00824437925578653	CT	C57BL/6	Saline 3d	AngII 28d
6.7	deviations	6	Arid3b_6	0.414379485067656	0.021177779011995	CT	C57BL/6	Saline 3d	AngII 28d
663.7	deviations	663	Rarb_663	0.414379485067656	-0.0113264251855125	CT	C57BL/6	Saline 3d	AngII 28d
806.7	deviations	806	Klf15_806	0.414379485067656	-0.00354533502178829	CT	C57BL/6	Saline 3d	AngII 28d
202.7	deviations	202	Zfp354c_202	0.425340914844592	0.00656980558558322	CT	C57BL/6	Saline 3d	AngII 28d
724.7	deviations	724	Nfic_724	0.425340914844592	0.008411682185053	CT	C57BL/6	Saline 3d	AngII 28d
744.7	deviations	744	Tcf7l1_744	0.425340914844592	0.016371670031481	CT	C57BL/6	Saline 3d	AngII 28d
730.7	deviations	730	Bbx_730	0.426832081948121	0.019019266643092	CT	C57BL/6	Saline 3d	AngII 28d
523.7	deviations	523	Hesx1_523	0.427690615084179	0.0188661997363056	CT	C57BL/6	Saline 3d	AngII 28d
708.7	deviations	708	Rfx1_708	0.427690615084179	-0.0136512227160703	CT	C57BL/6	Saline 3d	AngII 28d
173.7	deviations	173	Mecom_173	0.428810178300418	0.0182902203484655	CT	C57BL/6	Saline 3d	AngII 28d
380.7	deviations	380	Foxl1_380	0.431263470881158	-0.00558042507429481	CT	C57BL/6	Saline 3d	AngII 28d
406.7	deviations	406	Hoxc6_406	0.431263470881158	0.0142570875738457	CT	C57BL/6	Saline 3d	AngII 28d
279.7	deviations	279	Spdef_279	0.439492843878813	0.0121135106018032	CT	C57BL/6	Saline 3d	AngII 28d
618.7	deviations	618	Pou5f1_618	0.447433767194207	0.022227680854599	CT	C57BL/6	Saline 3d	AngII 28d
88.7	deviations	88	Tcf4_88	0.448600620150049	-0.00687738151656055	CT	C57BL/6	Saline 3d	AngII 28d
207.7	deviations	207	Sp8_207	0.451898897772427	-0.00434078618564496	CT	C57BL/6	Saline 3d	AngII 28d
222.7	deviations	222	Sp7_222	0.451898897772427	-0.00434078618564496	CT	C57BL/6	Saline 3d	AngII 28d
231.7	deviations	231	Sp9_231	0.451898897772427	-0.00434078618564496	CT	C57BL/6	Saline 3d	AngII 28d
367.7	deviations	367	Foxl1_367	0.451898897772427	-0.0127278465436312	CT	C57BL/6	Saline 3d	AngII 28d
561.7	deviations	561	Pou3f4_561	0.451898897772427	0.0178571761536791	CT	C57BL/6	Saline 3d	AngII 28d
655.7	deviations	655	Nr1h3_655	0.451898897772427	-0.00677453019789536	CT	C57BL/6	Saline 3d	AngII 28d
688.7	deviations	688	Nr1h2_688	0.451898897772427	-0.00677453019789536	CT	C57BL/6	Saline 3d	AngII 28d
693.7	deviations	693	Pax9_693	0.451898897772427	0.0193360764373731	CT	C57BL/6	Saline 3d	AngII 28d
126.7	deviations	126	Jun_126	0.455732279448626	0.0157009928225918	CT	C57BL/6	Saline 3d	AngII 28d
484.7	deviations	484	Irx5_484	0.458372447091076	-0.0191605663854865	CT	C57BL/6	Saline 3d	AngII 28d
774.7	deviations	774	Prkrir_774	0.46777464619291	-0.0193946044796121	CT	C57BL/6	Saline 3d	AngII 28d
11.7	deviations	11	Arid2_11	0.474814204908982	-0.012282448776183	CT	C57BL/6	Saline 3d	AngII 28d
171.7	deviations	171	Klf7_171	0.475673735186458	0.00297591782897023	CT	C57BL/6	Saline 3d	AngII 28d
296.7	deviations	296	Gm4881_296	0.475673735186458	0.0108494531129683	CT	C57BL/6	Saline 3d	AngII 28d
353.7	deviations	353	Gm5294_353	0.478425889251007	0.00770586269394019	CT	C57BL/6	Saline 3d	AngII 28d
379.7	deviations	379	Foxl1_379	0.478425889251007	0.00770586269394019	CT	C57BL/6	Saline 3d	AngII 28d
654.7	deviations	654	Rarg_654	0.479081358603676	-0.0118658598576434	CT	C57BL/6	Saline 3d	AngII 28d
808.7	deviations	808	Zbtb7a_808	0.486902695723211	-0.0152345844572661	CT	C57BL/6	Saline 3d	AngII 28d
812.7	deviations	812	Zbtb7c_812	0.486902695723211	-0.0152345844572661	CT	C57BL/6	Saline 3d	AngII 28d
660.7	deviations	660	Nr2c1_660	0.488461166840536	-0.0129617841798696	CT	C57BL/6	Saline 3d	AngII 28d
682.7	deviations	682	Rora_682	0.488461166840536	-0.0146683606355946	CT	C57BL/6	Saline 3d	AngII 28d
446.7	deviations	446	Pou4f3_446	0.490408417409245	0.0221512892831635	CT	C57BL/6	Saline 3d	AngII 28d
190.7	deviations	190	Egr1_190	0.491094746154139	-0.00591951127276806	CT	C57BL/6	Saline 3d	AngII 28d
96.7	deviations	96	Mga_96	0.491152346861418	-0.016457276677879	CT	C57BL/6	Saline 3d	AngII 28d
558.7	deviations	558	Obox1_558	0.494174674497391	-0.0103435566753554	CT	C57BL/6	Saline 3d	AngII 28d
869.7	deviations	869	Hif3a_869	0.501264605692981	-0.00439031182956934	CT	C57BL/6	Saline 3d	AngII 28d
270.7	deviations	270	Etv2_270	0.506266385506693	0.0112159355777874	CT	C57BL/6	Saline 3d	AngII 28d
662.7	deviations	662	Rxra_662	0.508704929111527	-0.010716982790539	CT	C57BL/6	Saline 3d	AngII 28d
174.7	deviations	174	Zbtb7b_174	0.512092594426414	-0.0113463914091875	CT	C57BL/6	Saline 3d	AngII 28d
699.7	deviations	699	Nfkb2_699	0.512092594426414	0.0183386238886158	CT	C57BL/6	Saline 3d	AngII 28d
9.7	deviations	9	Arid5a_9	0.518698139708722	0.0122100252257942	CT	C57BL/6	Saline 3d	AngII 28d
69.7	deviations	69	Neurod2_69	0.520963745228298	-0.0402915363248422	CT	C57BL/6	Saline 3d	AngII 28d
10.7	deviations	10	Arid3c_10	0.522579176884133	-0.00572320228986509	CT	C57BL/6	Saline 3d	AngII 28d
7.7	deviations	7	Arid3a_7	0.526595110154994	0.0136806853237214	CT	C57BL/6	Saline 3d	AngII 28d
19.7	deviations	19	Npas1_19	0.526595110154994	0.00919636138177963	CT	C57BL/6	Saline 3d	AngII 28d
23.7	deviations	23	Ascl2_23	0.526595110154994	0.00851855775160659	CT	C57BL/6	Saline 3d	AngII 28d
30.7	deviations	30	Sim1_30	0.526595110154994	0.00919636138177963	CT	C57BL/6	Saline 3d	AngII 28d
34.7	deviations	34	Npas3_34	0.526595110154994	0.00919636138177963	CT	C57BL/6	Saline 3d	AngII 28d
80.7	deviations	80	Npas4_80	0.526595110154994	0.0255883215214076	CT	C57BL/6	Saline 3d	AngII 28d
92.7	deviations	92	Sim2_92	0.526595110154994	0.00919636138177963	CT	C57BL/6	Saline 3d	AngII 28d
365.7	deviations	365	Foxl1_365	0.526595110154994	-0.016505811809206	CT	C57BL/6	Saline 3d	AngII 28d
491.7	deviations	491	Emx1_491	0.526595110154994	0.0136643908588689	CT	C57BL/6	Saline 3d	AngII 28d
694.7	deviations	694	Pax5_694	0.526595110154994	0.00492995131795969	CT	C57BL/6	Saline 3d	AngII 28d
780.7	deviations	780	Ascl1_780	0.526595110154994	0.00851855775160659	CT	C57BL/6	Saline 3d	AngII 28d
864.7	deviations	864	Tbx15_864	0.526595110154994	-0.0133568730385675	CT	C57BL/6	Saline 3d	AngII 28d
865.7	deviations	865	Tbx22_865	0.526595110154994	-0.0133568730385675	CT	C57BL/6	Saline 3d	AngII 28d
866.7	deviations	866	Tbx18_866	0.526595110154994	-0.0133568730385675	CT	C57BL/6	Saline 3d	AngII 28d
661.7	deviations	661	Rxrg_661	0.53089642915756	0.0112901169679546	CT	C57BL/6	Saline 3d	AngII 28d
63.7	deviations	63	Myf6_63	0.533460590334797	0.012333008133745	CT	C57BL/6	Saline 3d	AngII 28d
54.7	deviations	54	Figla_54	0.53581380767065	-0.00755032131889984	CT	C57BL/6	Saline 3d	AngII 28d
350.7	deviations	350	Gm5294_350	0.543588966177847	-0.0141788168249394	CT	C57BL/6	Saline 3d	AngII 28d
376.7	deviations	376	Foxl1_376	0.543588966177847	-0.0141788168249394	CT	C57BL/6	Saline 3d	AngII 28d
775.7	deviations	775	Spz1_775	0.543588966177847	0.0144734264314271	CT	C57BL/6	Saline 3d	AngII 28d
295.7	deviations	295	Gm4881_295	0.545086673510664	-0.0082202712022534	CT	C57BL/6	Saline 3d	AngII 28d
492.7	deviations	492	Barhl2_492	0.545921820445581	-0.019279257499873	CT	C57BL/6	Saline 3d	AngII 28d
109.7	deviations	109	Creb1_109	0.54653050923382	-0.00706086790376084	CT	C57BL/6	Saline 3d	AngII 28d
131.7	deviations	131	Nfil3_131	0.54653050923382	-0.0265262437306546	CT	C57BL/6	Saline 3d	AngII 28d
239.7	deviations	239	Zfp652_239	0.54653050923382	0.0154032673162103	CT	C57BL/6	Saline 3d	AngII 28d
564.7	deviations	564	Nkx29_564	0.54653050923382	0.0176019717342644	CT	C57BL/6	Saline 3d	AngII 28d
627.7	deviations	627	Hsf4_627	0.54653050923382	-0.0162722005224601	CT	C57BL/6	Saline 3d	AngII 28d
666.7	deviations	666	Esr1_666	0.54653050923382	-0.0117034440043344	CT	C57BL/6	Saline 3d	AngII 28d
675.7	deviations	675	Nr5a2_675	0.54653050923382	-0.00910003858133437	CT	C57BL/6	Saline 3d	AngII 28d
848.7	deviations	848	Nr5a1_848	0.54653050923382	-0.00910003858133437	CT	C57BL/6	Saline 3d	AngII 28d
22.7	deviations	22	Id3_22	0.552709277791555	-0.00784944807216982	CT	C57BL/6	Saline 3d	AngII 28d
35.7	deviations	35	Id4_35	0.552709277791555	-0.00784944807216982	CT	C57BL/6	Saline 3d	AngII 28d
431.7	deviations	431	Vsx2_431	0.554255102902983	-0.0256059157197855	CT	C57BL/6	Saline 3d	AngII 28d
616.7	deviations	616	Pou2f2_616	0.556028795335623	0.00933660132298977	CT	C57BL/6	Saline 3d	AngII 28d
509.7	deviations	509	Hoxa7_509	0.563406069828283	-0.0199109173320654	CT	C57BL/6	Saline 3d	AngII 28d
739.7	deviations	739	Sox3_739	0.563406069828283	-0.0143682162005755	CT	C57BL/6	Saline 3d	AngII 28d
42.7	deviations	42	Bhlhe22_42	0.572897143950097	-0.0281147813509001	CT	C57BL/6	Saline 3d	AngII 28d
102.7	deviations	102	Mafk_102	0.573343301043976	0.0157821286152554	CT	C57BL/6	Saline 3d	AngII 28d
391.7	deviations	391	Tcfcp2l1_391	0.573349778077174	-0.0095394114450566	CT	C57BL/6	Saline 3d	AngII 28d
405.7	deviations	405	Hoxc8_405	0.573349778077174	-0.0198309038554175	CT	C57BL/6	Saline 3d	AngII 28d
836.7	deviations	836	Ubp1_836	0.573349778077174	-0.0095394114450566	CT	C57BL/6	Saline 3d	AngII 28d
847.7	deviations	847	Nr4a1_847	0.573349778077174	-0.0102502071734452	CT	C57BL/6	Saline 3d	AngII 28d
168.7	deviations	168	Zfp711_168	0.580454445347926	-0.0165425984306483	CT	C57BL/6	Saline 3d	AngII 28d
211.7	deviations	211	Hic2_211	0.580454445347926	0.0120481571406902	CT	C57BL/6	Saline 3d	AngII 28d
424.7	deviations	424	Lhx9_424	0.580454445347926	0.013997637523585	CT	C57BL/6	Saline 3d	AngII 28d
500.7	deviations	500	Arx_500	0.580454445347926	0.013997637523585	CT	C57BL/6	Saline 3d	AngII 28d
261.7	deviations	261	E2f1_261	0.591479206698156	0.00719108550023474	CT	C57BL/6	Saline 3d	AngII 28d
180.7	deviations	180	Zfp300_180	0.597085426102772	-0.0156650318439675	CT	C57BL/6	Saline 3d	AngII 28d
638.7	deviations	638	Mef2c_638	0.597085426102772	-0.00677042146133985	CT	C57BL/6	Saline 3d	AngII 28d
733.7	deviations	733	Sox17_733	0.597085426102772	0.0263748652383573	CT	C57BL/6	Saline 3d	AngII 28d
403.7	deviations	403	Hoxc13_403	0.602918557344706	0.0177638363574271	CT	C57BL/6	Saline 3d	AngII 28d
52.7	deviations	52	Clock_52	0.611370365381301	-0.0142389608545414	CT	C57BL/6	Saline 3d	AngII 28d
838.7	deviations	838	Nkx62_838	0.615160253021136	0.0144689026874964	CT	C57BL/6	Saline 3d	AngII 28d
154.7	deviations	154	Yy1_154	0.616834339099855	-0.00731271426600555	CT	C57BL/6	Saline 3d	AngII 28d
45.7	deviations	45	Myog_45	0.625217780360366	0.00633970753298794	CT	C57BL/6	Saline 3d	AngII 28d
122.7	deviations	122	Crebzf_122	0.625217780360366	-0.0482701721012602	CT	C57BL/6	Saline 3d	AngII 28d
123.7	deviations	123	Mafg_123	0.625217780360366	0.0160776390667475	CT	C57BL/6	Saline 3d	AngII 28d
147.7	deviations	147	Snai3_147	0.625217780360366	0.00919977694795255	CT	C57BL/6	Saline 3d	AngII 28d
158.7	deviations	158	Zfp369_158	0.625217780360366	0.0128717843532837	CT	C57BL/6	Saline 3d	AngII 28d
175.7	deviations	175	Mtf1_175	0.625217780360366	0.0124481006425347	CT	C57BL/6	Saline 3d	AngII 28d
197.7	deviations	197	Snai1_197	0.625217780360366	0.00919977694795255	CT	C57BL/6	Saline 3d	AngII 28d
201.7	deviations	201	Dnajc21_201	0.625217780360366	-0.00410695647970731	CT	C57BL/6	Saline 3d	AngII 28d
219.7	deviations	219	Zfp110_219	0.625217780360366	0.0128717843532837	CT	C57BL/6	Saline 3d	AngII 28d
423.7	deviations	423	Hoxb1_423	0.625217780360366	0.0131621179748469	CT	C57BL/6	Saline 3d	AngII 28d
488.7	deviations	488	Barx2_488	0.625217780360366	-0.0166975250042439	CT	C57BL/6	Saline 3d	AngII 28d
493.7	deviations	493	Six4_493	0.625217780360366	0.0189059360142164	CT	C57BL/6	Saline 3d	AngII 28d
506.7	deviations	506	Hoxa13_506	0.625217780360366	0.0149297903358777	CT	C57BL/6	Saline 3d	AngII 28d
517.7	deviations	517	En2_517	0.625217780360366	0.00978127588318056	CT	C57BL/6	Saline 3d	AngII 28d
530.7	deviations	530	Hoxd1_530	0.625217780360366	0.00978127588318056	CT	C57BL/6	Saline 3d	AngII 28d
532.7	deviations	532	Hoxd11_532	0.625217780360366	0.0196501095953274	CT	C57BL/6	Saline 3d	AngII 28d
533.7	deviations	533	Hoxa6_533	0.625217780360366	-0.013431808598062	CT	C57BL/6	Saline 3d	AngII 28d
640.7	deviations	640	Mef2a_640	0.625217780360366	-0.00504326411625335	CT	C57BL/6	Saline 3d	AngII 28d
657.7	deviations	657	Nr2f6_657	0.625217780360366	-0.0151002701451932	CT	C57BL/6	Saline 3d	AngII 28d
665.7	deviations	665	Hnf4a_665	0.625217780360366	-0.0145737190421325	CT	C57BL/6	Saline 3d	AngII 28d
674.7	deviations	674	Esrra_674	0.625217780360366	-0.00867695801094182	CT	C57BL/6	Saline 3d	AngII 28d
833.7	deviations	833	Foxd4_833	0.625217780360366	-0.00895604609412658	CT	C57BL/6	Saline 3d	AngII 28d
12.7	deviations	12	Setbp1_12	0.629374562332068	-0.0508203125583467	CT	C57BL/6	Saline 3d	AngII 28d
343.7	deviations	343	Gm5294_343	0.629374562332068	-0.00900049708103016	CT	C57BL/6	Saline 3d	AngII 28d
369.7	deviations	369	Foxl1_369	0.629374562332068	-0.00900049708103016	CT	C57BL/6	Saline 3d	AngII 28d
396.7	deviations	396	Hoxa4_396	0.629374562332068	0.00850914161210984	CT	C57BL/6	Saline 3d	AngII 28d
44.7	deviations	44	Npas2_44	0.630186561157512	-0.0145183404396917	CT	C57BL/6	Saline 3d	AngII 28d
409.7	deviations	409	Hoxd12_409	0.630438524452728	0.00964307842877097	CT	C57BL/6	Saline 3d	AngII 28d
634.7	deviations	634	Irf6_634	0.630438524452728	0.0266495755577576	CT	C57BL/6	Saline 3d	AngII 28d
677.7	deviations	677	Nr4a2_677	0.630438524452728	-0.00995835221399749	CT	C57BL/6	Saline 3d	AngII 28d
734.7	deviations	734	Lef1_734	0.630438524452728	0.010751884288542	CT	C57BL/6	Saline 3d	AngII 28d
840.7	deviations	840	Pou4f2_840	0.630438524452728	0.0120339696890764	CT	C57BL/6	Saline 3d	AngII 28d
841.7	deviations	841	Pou4f1_841	0.630438524452728	0.0120339696890764	CT	C57BL/6	Saline 3d	AngII 28d
597.7	deviations	597	NP_597	0.638295485579379	-0.0133796061371751	CT	C57BL/6	Saline 3d	AngII 28d
40.7	deviations	40	Hes7_40	0.639411531080713	0.0100119598531559	CT	C57BL/6	Saline 3d	AngII 28d
120.7	deviations	120	Nrl_120	0.639411531080713	0.0152211870980687	CT	C57BL/6	Saline 3d	AngII 28d
249.7	deviations	249	Kdm2b_249	0.639411531080713	0.0410285339555469	CT	C57BL/6	Saline 3d	AngII 28d
560.7	deviations	560	Hoxb8_560	0.639411531080713	-0.0151620963370882	CT	C57BL/6	Saline 3d	AngII 28d
592.7	deviations	592	NP_592	0.639411531080713	-0.0151620963370882	CT	C57BL/6	Saline 3d	AngII 28d
743.7	deviations	743	Sox14_743	0.639411531080713	-0.0150751653092059	CT	C57BL/6	Saline 3d	AngII 28d
792.7	deviations	792	Mafa_792	0.639411531080713	0.0152211870980687	CT	C57BL/6	Saline 3d	AngII 28d
793.7	deviations	793	Maf_793	0.639411531080713	0.0152211870980687	CT	C57BL/6	Saline 3d	AngII 28d
456.7	deviations	456	Lmx1a_456	0.644715847794022	0.0162663202592703	CT	C57BL/6	Saline 3d	AngII 28d
624.7	deviations	624	Pit1_624	0.644715847794022	-0.015448447436587	CT	C57BL/6	Saline 3d	AngII 28d
738.7	deviations	738	Sox5_738	0.644715847794022	-0.00761673067824956	CT	C57BL/6	Saline 3d	AngII 28d
853.7	deviations	853	Trp63_853	0.644715847794022	-0.00783486699775704	CT	C57BL/6	Saline 3d	AngII 28d
404.7	deviations	404	Hoxc11_404	0.650299062667286	0.01432332171784	CT	C57BL/6	Saline 3d	AngII 28d
449.7	deviations	449	Hhex_449	0.650299062667286	-0.0227147765790201	CT	C57BL/6	Saline 3d	AngII 28d
642.7	deviations	642	Mecp2_642	0.650299062667286	-0.00621326408646558	CT	C57BL/6	Saline 3d	AngII 28d
645.7	deviations	645	Cdc5l_645	0.650299062667286	0.015695170634509	CT	C57BL/6	Saline 3d	AngII 28d
397.7	deviations	397	Sebox_397	0.655647195331237	0.0175420022025363	CT	C57BL/6	Saline 3d	AngII 28d
185.7	deviations	185	Glis1_185	0.658414021024355	0.0143017665128259	CT	C57BL/6	Saline 3d	AngII 28d
16.7	deviations	16	Zfp957_16	0.659561762986314	-0.000232369480436499	CT	C57BL/6	Saline 3d	AngII 28d
159.7	deviations	159	Fezf2_159	0.659561762986314	0.0136155345444681	CT	C57BL/6	Saline 3d	AngII 28d
177.7	deviations	177	Fezf1_177	0.659561762986314	0.0136155345444681	CT	C57BL/6	Saline 3d	AngII 28d
305.7	deviations	305	Foxj1_305	0.659561762986314	-0.00274565199231752	CT	C57BL/6	Saline 3d	AngII 28d
316.7	deviations	316	Foxc2_316	0.659561762986314	-0.00732660629576047	CT	C57BL/6	Saline 3d	AngII 28d
320.7	deviations	320	Foxc1_320	0.659561762986314	-0.00868969281296901	CT	C57BL/6	Saline 3d	AngII 28d
325.7	deviations	325	Foxb2_325	0.659561762986314	-0.00732223639951896	CT	C57BL/6	Saline 3d	AngII 28d
326.7	deviations	326	Foxb1_326	0.659561762986314	-0.00732223639951896	CT	C57BL/6	Saline 3d	AngII 28d
329.7	deviations	329	Foxs1_329	0.659561762986314	-0.00732660629576047	CT	C57BL/6	Saline 3d	AngII 28d
335.7	deviations	335	Gm5294_335	0.659561762986314	-0.00274565199231752	CT	C57BL/6	Saline 3d	AngII 28d
357.7	deviations	357	Foxl1_357	0.659561762986314	-0.00274565199231752	CT	C57BL/6	Saline 3d	AngII 28d
394.7	deviations	394	Hoxb6_394	0.659561762986314	0.0149206303159259	CT	C57BL/6	Saline 3d	AngII 28d
461.7	deviations	461	Meis2_461	0.659561762986314	0.00969620119348526	CT	C57BL/6	Saline 3d	AngII 28d
762.7	deviations	762	Tbx21_762	0.659561762986314	0.0167315964159247	CT	C57BL/6	Saline 3d	AngII 28d
782.7	deviations	782	Tal1_782	0.659561762986314	0.0101751473412757	CT	C57BL/6	Saline 3d	AngII 28d
783.7	deviations	783	Lyl1_783	0.659561762986314	0.0101751473412757	CT	C57BL/6	Saline 3d	AngII 28d
818.7	deviations	818	Glis3_818	0.659561762986314	-0.00473598193274805	CT	C57BL/6	Saline 3d	AngII 28d
165.7	deviations	165	Zfp523_165	0.665787869656347	0.00655523351542168	CT	C57BL/6	Saline 3d	AngII 28d
