source	target	LR_pair	model	tissue	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2	value.SD-LS	value.SS-LS	value.SD-HS 3d	value.C57BL/6-Saline 3d	value.SS-HS 21d	value.C57BL/6-AngII 3d	value.SHR-10w	value.WKY-10w	value.C57BL/6-AngII 28d	value.SHR-26w	value.WKY-26w	value.SS-HS 3d	sxt	value	strain	treatment
DCT	EC1	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.0938737355750522	0.0748498896441571	0	0.09013038190558	0	0	0	0	0	0	0.0806651567098597	SD-HS 3d	0.0748498896441571	SD	HS 3d
Fibroblast	EC2	PTPRM_PTPRM	Spontaneous	MSA	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0	0	0.0747920017427814	0	WKY-26w	0.0747920017427814	WKY	26w
EC2	Fibroblast	PTPRM_PTPRM	Spontaneous	MSA	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0	0	0.0747920017427814	0	WKY-26w	0.0747920017427814	WKY	26w
EC7	EC7	PTPRM_PTPRM	Salt-sensitive	MSA	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.571037592531402	0.412466705841917	0.514359728590816	0	0.487178644706808	0	0	0	0	0	0	0.457365705310218	SS-HS 21d	0.074711938864891	SS	HS 21d
Inhibitory neuron	EC9	PTPRM_PTPRM	AngII	HYP	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.0746042096644218	0	0	0.0752721556031553	0	0	0	C57BL/6-AngII 3d	0.0746042096644218	C57BL/6	AngII 3d
EC9	Inhibitory neuron	PTPRM_PTPRM	AngII	HYP	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.0746042096644218	0	0	0.0752721556031553	0	0	0	C57BL/6-AngII 3d	0.0746042096644218	C57BL/6	AngII 3d
Excitatory neuron	Excitatory neuron	EFNA5_EPHB2	Spontaneous	HYP	EFNA5_EPHB2	EPHA	Efna5	Ephb2					PMID:15107857; PMID: 15114347	Cell-Cell Contact	Efna5  - Ephb2	0	0	0	0	0	0	0.0748415013737522	0.0389343984282041	0	0.0963091380164372	0.113537420786947	0	WKY-26w	0.0746030223587429	WKY	26w
CM	EC6	VEGFA_VEGFR1R2	AngII	LV	VEGFA_VEGFR1R2	VEGF	Vegfa	FLT1_KDR			VEGF activation receptor		PMID: 16633338	Secreted Signaling	Vegfa  - Vegfr1r2	0	0	0	0.0362116547213205	0	0.110800588091051	0	0	0	0	0	0	C57BL/6-AngII 3d	0.0745889333697305	C57BL/6	AngII 3d
E/P transition cell	E/P transition cell	LAMA4_ITGA1_ITGB1	AngII	HYP	LAMA4_ITGA1_ITGB1	LAMININ	Lama4	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lama4  - (Itga1+Itgb1)	0	0	0	0	0	0.0745743758922133	0	0	0.0730646813351957	0	0	0	C57BL/6-AngII 3d	0.0745743758922133	C57BL/6	AngII 3d
IMM	Adipocyte	PTPRM_PTPRM	Salt-sensitive	MSA	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.074534365832645	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.074534365832645	SD	HS 3d
Adipocyte	IMM	PTPRM_PTPRM	Salt-sensitive	MSA	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.074534365832645	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.074534365832645	SD	HS 3d
Fibroblast	EC4	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.0959520048193529	0	0.0373116507879846	0	0	0	0	0	0	0.0745043344350699	SS-HS 3d	0.0745043344350699	SS	HS 3d
EC4	Fibroblast	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.0959520048193529	0	0.0373116507879846	0	0	0	0	0	0	0.0745043344350699	SS-HS 3d	0.0745043344350699	SS	HS 3d
POD	EC2	VEGFA_VEGFR1R2	AngII	LK	VEGFA_VEGFR1R2	VEGF	Vegfa	FLT1_KDR			VEGF activation receptor		PMID: 16633338	Secreted Signaling	Vegfa  - Vegfr1r2	0	0	0	0.0667731965817017	0	0.0571849471169265	0	0	0.141251492475204	0	0	0	C57BL/6-AngII 28d	0.0744782958935023	C57BL/6	AngII 28d
EC15	EC15	SEMA6A_PLXNA4	Salt-sensitive	LV	SEMA6A_PLXNA4	SEMA6	Sema6a	Plxna4					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna4	0	0	0	0	0.0744163218456325	0	0	0	0	0	0	0	SS-HS 21d	0.0744163218456325	SS	HS 21d
EC11	EC5	SEMA3A_NRP1_PLXNA4	Salt-sensitive	LV	SEMA3A_NRP1_PLXNA4	SEMA3	Sema3a	NRP1_PLXNA4					PMID: 27533782	Secreted Signaling	Sema3a  - (Nrp1+Plxna4)	0.0909999841409333	0.0443143068653928	0.0433259579578502	0	0.11868142936831	0	0	0	0	0	0	0.0429900305630234	SS-HS 21d	0.0743671225029172	SS	HS 21d
Fibroblast	EC1	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.0695804909188676	0	0.0530257036639051	0	0	0	0	0	0	0.0743629670047592	SS-HS 3d	0.0743629670047592	SS	HS 3d
EC1	Fibroblast	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.0695804909188676	0	0.0530257036639051	0	0	0	0	0	0	0.0743629670047592	SS-HS 3d	0.0743629670047592	SS	HS 3d
OPC	Inhibitory neuron	NRG3_ERBB4	AngII	HYP	NRG3_ERBB4	NRG	Nrg3	Erbb4					KEGG: mmu04012	Secreted Signaling	Nrg3  - Erbb4	0	0	0	0.0160103561313681	0	0.0903148158903208	0	0	0.0371227391505922	0	0	0	C57BL/6-AngII 3d	0.0743044597589527	C57BL/6	AngII 3d
EC4	EC15	PECAM1_PECAM1	Salt-sensitive	LK	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0.0829507152699143	0	0.0487561889083597	0	0	0	0	0	0	0.0742033493500565	SS-HS 3d	0.0742033493500565	SS	HS 3d
EC15	EC4	PECAM1_PECAM1	Salt-sensitive	LK	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0.0829507152699143	0	0.0487561889083597	0	0	0	0	0	0	0.0742033493500565	SS-HS 3d	0.0742033493500565	SS	HS 3d
E/P transition cell	Avp+ neuron	PTN_ALK	AngII	HYP	PTN_ALK	PTN	Ptn	Alk					PMID: 28356350; PMID: 25620911	Secreted Signaling	Ptn  - Alk	0	0	0	0	0	0.0741547246906419	0	0	0.0545302216448634	0	0	0	C57BL/6-AngII 3d	0.0741547246906419	C57BL/6	AngII 3d
Myelinating OL	Myelinating OL	NCAM1_NCAM1	AngII	HYP	NCAM1_NCAM1	NCAM	Ncam1	Ncam1					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam1	0	0	0	0.162718654754653	0	0.236848682331341	0	0	0.341393989030313	0	0	0	C57BL/6-AngII 3d	0.074130027576688	C57BL/6	AngII 3d
E/P transition cell	Excitatory neuron	SEMA3C_NRP1_PLXNA4	AngII	HYP	SEMA3C_NRP1_PLXNA4	SEMA3	Sema3c	NRP1_PLXNA4					PMID: 27533782	Secreted Signaling	Sema3c  - (Nrp1+Plxna4)	0	0	0	0	0	0.0740929118227311	0	0	0.0548975034377726	0	0	0	C57BL/6-AngII 3d	0.0740929118227311	C57BL/6	AngII 3d
Excitatory neuron	Excitatory neuron	EFNA5_EPHA5	Spontaneous	HYP	EFNA5_EPHA5	EPHA	Efna5	Epha5					PMID: 15114347	Cell-Cell Contact	Efna5  - Epha5	0	0	0	0	0	0	0.0312972245567588	0.0349182267428912	0	0.0345024947087413	0.109006852127006	0	WKY-26w	0.0740886253841148	WKY	26w
EC3	DCT	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.0740856112159801	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0740856112159801	SD	HS 3d
DCT	EC3	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.0740856112159801	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0740856112159801	SD	HS 3d
EC6	DCT	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.0740253195056365	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0740253195056365	SD	HS 3d
DCT	EC6	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.0740253195056365	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0740253195056365	SD	HS 3d
EC11	EC5	SEMA3A_NRP1_PLXNA2	Salt-sensitive	LV	SEMA3A_NRP1_PLXNA2	SEMA3	Sema3a	NRP1_PLXNA2					PMID: 27533782	Secreted Signaling	Sema3a  - (Nrp1+Plxna2)	0.109662802798894	0.0493091976372767	0.0490179620513719	0	0.123254927392858	0	0	0	0	0	0	0.0447318518359302	SS-HS 21d	0.0739457297555813	SS	HS 21d
Pericyte	EC1	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.073903386710986	0	0	0	C57BL/6-AngII 28d	0.073903386710986	C57BL/6	AngII 28d
EC1	Pericyte	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.073903386710986	0	0	0	C57BL/6-AngII 28d	0.073903386710986	C57BL/6	AngII 28d
EC11	EC2	SEMA3A_NRP1_PLXNA2	Salt-sensitive	LV	SEMA3A_NRP1_PLXNA2	SEMA3	Sema3a	NRP1_PLXNA2					PMID: 27533782	Secreted Signaling	Sema3a  - (Nrp1+Plxna2)	0.12317245622072	0.0560829119150704	0.0553255969306432	0	0.12998410177698	0	0	0	0	0	0	0.0533306380152862	SS-HS 21d	0.0739011898619096	SS	HS 21d
Excitatory neuron	Inhibitory neuron	CNTN1_NRCAM	AngII	HYP	CNTN1_NRCAM	CNTN	Cntn1	Nrcam					KEGG: mmu04514	Cell-Cell Contact	Cntn1  - Nrcam	0	0	0	0.00887775442496942	0	0.082737917265504	0	0	0.0304468681701984	0	0	0	C57BL/6-AngII 3d	0.0738601628405346	C57BL/6	AngII 3d
EC11	EC7	SEMA3D_NRP1_PLXNA4	Salt-sensitive	LV	SEMA3D_NRP1_PLXNA4	SEMA3	Sema3d	NRP1_PLXNA4					PMID: 27533782	Secreted Signaling	Sema3d  - (Nrp1+Plxna4)	0	0.116209954861829	0.0737934559898952	0	0.0635329758107103	0	0	0	0	0	0	0.109146400929568	SD-HS 3d	0.0737934559898952	SD	HS 3d
EC6	EC5	PECAM1_PECAM1	Salt-sensitive	LK	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0.0736155534024518	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0736155534024518	SD	HS 3d
EC5	EC6	PECAM1_PECAM1	Salt-sensitive	LK	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0.0736155534024518	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0736155534024518	SD	HS 3d
POD	EC5	SEMA3E_PLXND1	Salt-sensitive	LK	SEMA3E_PLXND1	SEMA3	Sema3e	Plxnd1					PMID: 22325954	Secreted Signaling	Sema3e  - Plxnd1	0	0	0	0	0.0736003974462829	0	0	0	0	0	0	0	SS-HS 21d	0.0736003974462829	SS	HS 21d
EC11	EC15	SEMA6A_PLXNA2	Salt-sensitive	LV	SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2	0.0609165281349157	0	0	0	0.0735647576592673	0	0	0	0	0	0	0	SS-HS 21d	0.0735647576592673	SS	HS 21d
Tanycyte	NFO	NEGR1_NEGR1	Spontaneous	HYP	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1	0	0	0	0	0	0	0	0	0	0.0640842491337934	0.0735611676524363	0	WKY-26w	0.0735611676524363	WKY	26w
NFO	Tanycyte	NEGR1_NEGR1	Spontaneous	HYP	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1	0	0	0	0	0	0	0	0	0	0.0640842491337934	0.0735611676524363	0	WKY-26w	0.0735611676524363	WKY	26w
POD	EC4	SEMA3E_PLXND1	Salt-sensitive	LK	SEMA3E_PLXND1	SEMA3	Sema3e	Plxnd1					PMID: 22325954	Secreted Signaling	Sema3e  - Plxnd1	0	0	0.0244183007577349	0	0.0735307892862968	0	0	0	0	0	0	0	SS-HS 21d	0.0735307892862968	SS	HS 21d
E/P transition cell	E/P transition cell	LAMC1_ITGA1_ITGB1	AngII	HYP	LAMC1_ITGA1_ITGB1	LAMININ	Lamc1	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lamc1  - (Itga1+Itgb1)	0	0	0	0	0	0.0703858855317966	0	0	0.0735167780083299	0	0	0	C57BL/6-AngII 28d	0.0735167780083299	C57BL/6	AngII 28d
EC15	EC10	SEMA6A_PLXNA2	Salt-sensitive	LV	SEMA6A_PLXNA2	SEMA6	Sema6a	Plxna2					PMID: 27533782	Cell-Cell Contact	Sema6a  - Plxna2	0.0214351900011165	0	0	0	0.0733985031603782	0	0	0	0	0	0	0	SS-HS 21d	0.0733985031603782	SS	HS 21d
Fibroblast	EC14	LAMC1_ITGA9_ITGB1	Salt-sensitive	LV	LAMC1_ITGA9_ITGB1	LAMININ	Lamc1	ITGA9_ITGB1					KEGG: mmu04512	ECM-Receptor	Lamc1  - (Itga9+Itgb1)	0	0	0.0733574822796615	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0733574822796615	SD	HS 3d
Excitatory neuron	E/P transition cell	PTPRM_PTPRM	AngII	HYP	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0.0563466795720133	0	0.129643897329887	0	0	0.122427680803914	0	0	0	C57BL/6-AngII 3d	0.0732972177578737	C57BL/6	AngII 3d
E/P transition cell	Excitatory neuron	PTPRM_PTPRM	AngII	HYP	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0.0563466795720133	0	0.129643897329887	0	0	0.122427680803914	0	0	0	C57BL/6-AngII 3d	0.0732972177578737	C57BL/6	AngII 3d
Tanycyte	Excitatory neuron	EFNA5_EPHA5	Salt-sensitive	HYP	EFNA5_EPHA5	EPHA	Efna5	Epha5					PMID: 15114347	Cell-Cell Contact	Efna5  - Epha5	0.0633446997337768	0.155585506732079	0.136594134576139	0	0.0765536304616401	0	0	0	0	0	0	0.138084764909884	SD-HS 3d	0.0732494348423622	SD	HS 3d
Pericyte	EC7	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.0732120745902413	0	0	0	C57BL/6-AngII 28d	0.0732120745902413	C57BL/6	AngII 28d
EC7	Pericyte	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.0732120745902413	0	0	0	C57BL/6-AngII 28d	0.0732120745902413	C57BL/6	AngII 28d
EC3	IMM	APP_CD74	AngII	LV	APP_CD74	APP	App	Cd74					PMID: 19849849	Cell-Cell Contact	App  - Cd74	0	0	0	0	0	0.0731679457179925	0	0	0	0	0	0	C57BL/6-AngII 3d	0.0731679457179925	C57BL/6	AngII 3d
NFO	Myelinating OL	NRG3_ERBB4	Salt-sensitive	HYP	NRG3_ERBB4	NRG	Nrg3	Erbb4					KEGG: mmu04012	Secreted Signaling	Nrg3  - Erbb4	0	0	0.0731420108414972	0	0	0	0	0	0	0	0	0.0698751350335497	SD-HS 3d	0.0731420108414972	SD	HS 3d
Excitatory neuron	Ependymal cell	NRXN3_NLGN1	AngII	HYP	NRXN3_NLGN1	NRXN	Nrxn3	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn3  - Nlgn1	0	0	0	0.0156690224949672	0	0.0887412439895471	0	0	0.0328734672486359	0	0	0	C57BL/6-AngII 3d	0.0730722214945799	C57BL/6	AngII 3d
E/P transition cell	E/P transition cell	LAMA4_ITGA1_ITGB1	AngII	HYP	LAMA4_ITGA1_ITGB1	LAMININ	Lama4	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lama4  - (Itga1+Itgb1)	0	0	0	0	0	0.0745743758922133	0	0	0.0730646813351957	0	0	0	C57BL/6-AngII 28d	0.0730646813351957	C57BL/6	AngII 28d
OPC	OPC	NRG3_ERBB4	Salt-sensitive	HYP	NRG3_ERBB4	NRG	Nrg3	Erbb4					KEGG: mmu04012	Secreted Signaling	Nrg3  - Erbb4	0.227362880092161	0.246441265750531	0.275359532557221	0	0.0799513682066166	0	0	0	0	0	0	0.319477161872607	SS-HS 3d	0.073035896122076	SS	HS 3d
NFO	Activated microglia	CADM1_CADM1	Salt-sensitive	HYP	CADM1_CADM1	CADM	Cadm1	Cadm1					PMID: 24503895	Cell-Cell Contact	Cadm1  - Cadm1	0	0	0	0	0	0	0	0	0	0	0	0.0729769029783911	SS-HS 3d	0.0729769029783911	SS	HS 3d
Activated microglia	NFO	CADM1_CADM1	Salt-sensitive	HYP	CADM1_CADM1	CADM	Cadm1	Cadm1					PMID: 24503895	Cell-Cell Contact	Cadm1  - Cadm1	0	0	0	0	0	0	0	0	0	0	0	0.0729769029783911	SS-HS 3d	0.0729769029783911	SS	HS 3d
OPC	OPC	PTN_PTPRZ1	AngII	HYP	PTN_PTPRZ1	PTN	Ptn	Ptprz1					PMID: 28356350; PMID: 25620911	Secreted Signaling	Ptn  - Ptprz1	0	0	0	0	0	0.0729660829932415	0	0	0.0624803309760155	0	0	0	C57BL/6-AngII 3d	0.0729660829932415	C57BL/6	AngII 3d
Fibroblast	EC8	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.0423894181378956	0	0.0885865687782603	0	0.0519565647357265	0	0	0	0	0	0	0.0729543200343239	SS-HS 3d	0.0729543200343239	SS	HS 3d
EC8	Fibroblast	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.0423894181378956	0	0.0885865687782603	0	0.0519565647357265	0	0	0	0	0	0	0.0729543200343239	SS-HS 3d	0.0729543200343239	SS	HS 3d
E/P transition cell	OPC	PTN_ALK	AngII	HYP	PTN_ALK	PTN	Ptn	Alk					PMID: 28356350; PMID: 25620911	Secreted Signaling	Ptn  - Alk	0	0	0	0	0	0.072927751215338	0	0	0.0529821617839805	0	0	0	C57BL/6-AngII 3d	0.072927751215338	C57BL/6	AngII 3d
EC6	EC4	PECAM1_PECAM1	Salt-sensitive	LK	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0.0729006714237147	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0729006714237147	SD	HS 3d
EC4	EC6	PECAM1_PECAM1	Salt-sensitive	LK	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0.0729006714237147	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0729006714237147	SD	HS 3d
Astrocyte	Excitatory neuron	CNTN1_NRCAM	AngII	HYP	CNTN1_NRCAM	CNTN	Cntn1	Nrcam					KEGG: mmu04514	Cell-Cell Contact	Cntn1  - Nrcam	0	0	0	0.0133107575672284	0	0.0860619795333717	0	0	0.0379487531414839	0	0	0	C57BL/6-AngII 3d	0.0727512219661433	C57BL/6	AngII 3d
EC15	EC10	LAMA4_ITGA1_ITGB1	Salt-sensitive	LV	LAMA4_ITGA1_ITGB1	LAMININ	Lama4	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lama4  - (Itga1+Itgb1)	0.0291953110400604	0	0	0	0.0727069996322865	0	0	0	0	0	0	0	SS-HS 21d	0.0727069996322865	SS	HS 21d
Excitatory neuron	Tanycyte	NRG2_ERBB4	AngII	HYP	NRG2_ERBB4	NRG	Nrg2	Erbb4					KEGG: mmu04012	Secreted Signaling	Nrg2  - Erbb4	0	0	0	0.0146332598653398	0	0.0873361348080167	0	0	0.0326040251283207	0	0	0	C57BL/6-AngII 3d	0.0727028749426769	C57BL/6	AngII 3d
EC3	EC1	EFNB2_EPHB1	AngII	LK	EFNB2_EPHB1	EPHB	Efnb2	Ephb1					PMID: 15114347	Cell-Cell Contact	Efnb2  - Ephb1	0	0	0	0	0	0.0726291307722589	0	0	0	0	0	0	C57BL/6-AngII 3d	0.0726291307722589	C57BL/6	AngII 3d
Tanycyte	OPC	NRXN3_NLGN1	Salt-sensitive	HYP	NRXN3_NLGN1	NRXN	Nrxn3	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn3  - Nlgn1	0	0	0.0726166259299239	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.0726166259299239	SD	HS 3d
Excitatory neuron	NFO	NCAM1_NCAM2	Salt-sensitive	HYP	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2	0.0747575203929911	0.072876510763648	0.0605381325413888	0	0.0734180191735865	0	0	0	0	0	0	0.145476952361498	SS-HS 3d	0.07260044159785	SS	HS 3d
Inhibitory neuron	Inhibitory neuron	CDH2_CDH2	Spontaneous	HYP	CDH2_CDH2	CDH	Cdh2	Cdh2					KEGG: mmu04514	Cell-Cell Contact	Cdh2  - Cdh2	0	0	0	0	0	0	0.00966648548302725	0.00995993086334953	0	0.00980394697912091	0.0824967582028209	0	WKY-26w	0.0725368273394714	WKY	26w
Tanycyte	Excitatory neuron	NRXN1_NLGN1	AngII	HYP	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1	0	0	0	0.17003898948273	0	0.242575186815544	0	0	0.215845853856019	0	0	0	C57BL/6-AngII 3d	0.072536197332814	C57BL/6	AngII 3d
Excitatory neuron	Tanycyte	NRG1_ERBB4	AngII	HYP	NRG1_ERBB4	NRG	Nrg1	Erbb4					KEGG: mmu04012	Secreted Signaling	Nrg1  - Erbb4	0	0	0	0.0496880244588161	0	0.122198792331597	0	0	0.0534687933880963	0	0	0	C57BL/6-AngII 3d	0.0725107678727809	C57BL/6	AngII 3d
Tanycyte	Astrocyte	PTN_PTPRZ1	AngII	HYP	PTN_PTPRZ1	PTN	Ptn	Ptprz1					PMID: 28356350; PMID: 25620911	Secreted Signaling	Ptn  - Ptprz1	0	0	0	0	0	0.0724776880563309	0	0	0.045699807815678	0	0	0	C57BL/6-AngII 3d	0.0724776880563309	C57BL/6	AngII 3d
EC11	EC8	SEMA3A_NRP1_PLXNA4	Salt-sensitive	LV	SEMA3A_NRP1_PLXNA4	SEMA3	Sema3a	NRP1_PLXNA4					PMID: 27533782	Secreted Signaling	Sema3a  - (Nrp1+Plxna4)	0.097065580452716	0	0	0	0.147251822109126	0	0	0	0	0	0	0.0724742879921356	SS-HS 3d	0.0724742879921356	SS	HS 3d
Inhibitory neuron	E/P transition cell	PTPRM_PTPRM	AngII	HYP	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.0715450400693729	0	0	0.0723477733211551	0	0	0	C57BL/6-AngII 28d	0.0723477733211551	C57BL/6	AngII 28d
E/P transition cell	Inhibitory neuron	PTPRM_PTPRM	AngII	HYP	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.0715450400693729	0	0	0.0723477733211551	0	0	0	C57BL/6-AngII 28d	0.0723477733211551	C57BL/6	AngII 28d
OPC	Myelinating OL	NCAM1_NCAM2	Spontaneous	HYP	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2	0	0	0	0	0	0	0.279210123819364	0.284349173564685	0	0.29890811330067	0.356636077765642	0	WKY-26w	0.072286904200957	WKY	26w
E/P transition cell	Ependymal cell	PTN_PTPRZ1	AngII	HYP	PTN_PTPRZ1	PTN	Ptn	Ptprz1					PMID: 28356350; PMID: 25620911	Secreted Signaling	Ptn  - Ptprz1	0	0	0	0.0425897709497857	0	0.0864846907396656	0	0	0.11476433270024	0	0	0	C57BL/6-AngII 28d	0.0721745617504543	C57BL/6	AngII 28d
Excitatory neuron	Inhibitory neuron	NCAM1_NCAM2	AngII	HYP	NCAM1_NCAM2	NCAM	Ncam1	Ncam2					KEGG: mmu04514	Cell-Cell Contact	Ncam1  - Ncam2	0	0	0	0.0429433364572103	0	0.141237269183369	0	0	0.115110273293921	0	0	0	C57BL/6-AngII 28d	0.0721669368367107	C57BL/6	AngII 28d
VSMC	VSMC	LAMB2_ITGA1_ITGB1	Spontaneous	MSA	LAMB2_ITGA1_ITGB1	LAMININ	Lamb2	ITGA1_ITGB1					KEGG: mmu04512	ECM-Receptor	Lamb2  - (Itga1+Itgb1)	0	0	0	0	0	0	0	0	0	0	0.0720463036166207	0	WKY-26w	0.0720463036166207	WKY	26w
