GroupID	Category	Term	Description	LogP	Log(q-value)	InTerm_InList	Genes	Symbols	cluster	category_mod	pathway
1_Member	Reactome Gene Sets	R-HSA-9932451	SWI/SNF chromatin remodelers	-2.68395635892508	-1.68091482957272	7/31	6597,6599,6604,8110,9274,57492,64919	SMARCA4,SMARCC1,SMARCD3,DPF3,BCL7C,ARID1B,BCL11B	C1	Reactome	SWI/SNF chromatin remodelers (Reactome)
1_Member	GO Biological Processes	GO:0038202	TORC1 signaling	-2.68391033198831	-1.68091482957272	11/67	2033,4144,5563,5566,7249,7375,8945,56957,57521,64798,220441	EP300,MAT2A,PRKAA2,PRKACA,TSC2,USP4,BTRC,OTUD7B,RPTOR,DEPTOR,RNF152	C1	GO	TORC1 signaling (GO)
1_Member	Reactome Gene Sets	R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	-2.68391033198831	-1.68091482957272	11/67	3265,4772,4773,4790,5530,5532,5688,5692,5707,5717,8945	HRAS,NFATC1,NFATC2,NFKB1,PPP3CA,PPP3CB,PSMA7,PSMB4,PSMD1,PSMD11,BTRC	C1	Reactome	Downstream signaling events of B Cell Receptor (BCR) (Reactome)
1_Member	GO Biological Processes	GO:0048469	cell maturation	-2.68169530594401	-1.6789070545378	23/199	558,596,1499,2034,2260,2309,3745,4653,4882,4897,5241,5566,5925,7422,9334,9855,10116,10296,11057,23028,51341,57731,84456	AXL,BCL2,CTNNB1,EPAS1,FGFR1,FOXO3,KCNB1,MYOC,NPR2,NRCAM,PGR,PRKACA,RB1,VEGFA,B4GALT5,FARP2,FEM1B,MAEA,ABHD2,KDM1A,ZBTB7A,SPTBN4,L3MBTL3	C1	GO	cell maturation (GO)
1_Member	GO Biological Processes	GO:1901655	cellular response to ketone	-2.68045540705001	-1.67787430779746	16/119	109,111,112,445,687,1977,2309,2778,4323,5563,5581,5587,6446,9101,25953,114907	ADCY3,ADCY5,ADCY6,ASS1,KLF9,EIF4E,FOXO3,GNAS,MMP14,PRKAA2,PRKCE,PRKD1,SGK1,USP8,PNKD,FBXO32	C1	GO	cellular response to ketone (GO)
1_Member	GO Biological Processes	GO:0032456	endocytic recycling	-2.67873320590973	-1.67656611477423	12/77	2060,8675,8723,10807,11267,23426,80852,81609,84440,143187,163486,201475	EPS15,STX16,SNX4,ENTR1,SNF8,GRIP1,GRIP2,SNX27,RAB11FIP4,VTI1A,DENND1B,RAB12	C1	GO	endocytic recycling (GO)
1_Member	GO Biological Processes	GO:0051651	maintenance of location in cell	-2.67873320590973	-1.67656611477423	12/77	288,348,811,1020,1627,5048,5241,23345,23353,55187,55704,57584	ANK3,APOE,CALR,CDK5,DBN1,PAFAH1B1,PGR,SYNE1,SUN1,VPS13D,CCDC88A,ARHGAP21	C1	GO	maintenance of location in cell (GO)
1_Member	GO Biological Processes	GO:0062012	regulation of small molecule metabolic process	-2.66807533231676	-1.66618080887717	36/361	37,183,348,405,493,1601,2033,2645,3667,3949,4779,4790,5071,5499,5563,5566,5571,5592,5594,5629,6095,6934,8671,9611,9759,10580,10891,23788,26137,51341,51422,55022,57223,57521,144811,171425	ACADVL,AGT,APOE,ARNT,ATP2B4,DAB2,EP300,GCK,IRS1,LDLR,NFE2L1,NFKB1,PRKN,PPP1CA,PRKAA2,PRKACA,PRKAG1,PRKG1,MAPK1,PROX1,RORA,TCF7L2,SLC4A4,NCOR1,HDAC4,SORBS1,PPARGC1A,MTCH2,ZBTB20,ZBTB7A,PRKAG2,PID1,PPP4R3B,RPTOR,LACC1,CLYBL	C1	GO	regulation of small molecule metabolic process (GO)
1_Member	GO Biological Processes	GO:0044283	small molecule biosynthetic process	-2.66793428618912	-1.66618080887717	46/492	20,445,586,875,1595,1727,2033,2346,2628,2686,2744,2746,2806,2879,3156,3992,4191,4524,5210,5563,5571,5730,5825,6319,6916,7360,8566,8912,9415,9524,9885,10891,11057,23516,25902,51380,51422,51447,54511,55331,55902,57223,84274,112812,114880,171546	ABCA2,ASS1,BCAT1,CBS,CYP51A1,CYB5R3,EP300,FOLH1,GATM,GGT7,GLS,GLUD1,GOT2,GPX4,HMGCR,FADS1,MDH2,MTHFR,PFKFB4,PRKAA2,PRKAG1,PTGDS,ABCD3,SCD,TBXAS1,UGP2,PDXK,CACNA1H,FADS2,TECR,OSBPL2,PPARGC1A,ABHD2,SLC39A14,MTHFD1L,CSAD,PRKAG2,IP6K2,HMGCLL1,ACER3,ACSS2,PPP4R3B,COQ5,FDX2,OSBPL6,SPTSSA	C1	GO	small molecule biosynthetic process (GO)
1_Member	GO Biological Processes	GO:0050680	negative regulation of epithelial cell proliferation	-2.66600909712178	-1.6644622790961	21/176	348,687,1601,2263,2321,3297,4163,4208,4763,4781,4851,5925,6091,6935,7026,7042,7049,7857,27152,55294,153090	APOE,KLF9,DAB2,FGFR2,FLT1,HSF1,MCC,MEF2C,NF1,NFIB,NOTCH1,RB1,ROBO1,ZEB1,NR2F2,TGFB2,TGFBR3,SCG2,INTU,FBXW7,DAB2IP	C1	GO	negative regulation of epithelial cell proliferation (GO)
1_Member	GO Biological Processes	GO:0006195	purine nucleotide catabolic process	-2.66121486186704	-1.66008106763084	14/98	272,2033,2645,5136,5141,5151,5210,5213,10413,10846,11163,11165,22978,55753	AMPD3,EP300,GCK,PDE1A,PDE4A,PDE8A,PFKFB4,PFKM,YAP1,PDE10A,NUDT4,NUDT3,NT5C2,OGDHL	C1	GO	purine nucleotide catabolic process (GO)
1_Member	GO Biological Processes	GO:0042147	retrograde transport, endosome to Golgi	-2.66121486186704	-1.66008106763084	14/98	1174,1213,5987,8675,8729,8938,9905,27147,51479,51560,55773,83874,143187,254122	AP1S1,CLTC,TRIM27,STX16,GBF1,BAIAP3,SGSM2,DENND2A,ANKFY1,RAB6B,TBC1D23,TBC1D10A,VTI1A,SNX32	C1	GO	retrograde transport, endosome to Golgi (GO)
1_Member	GO Biological Processes	GO:1902600	proton transmembrane transport	-2.65789765140389	-1.65697022185768	22/188	292,476,481,527,1537,4713,4716,4722,4724,4731,6565,7384,7388,8604,9377,29796,55002,55967,57210,57282,79751,374291	SLC25A5,ATP1A1,ATP1B1,ATP6V0C,CYC1,NDUFB7,NDUFB10,NDUFS3,NDUFS4,NDUFV3,SLC15A2,UQCRC1,UQCRH,SLC25A12,COX5A,UQCR10,TMCO3,NDUFA12,SLC45A4,SLC4A10,SLC25A22,NDUFS7	C1	GO	proton transmembrane transport (GO)
1_Member	GO Biological Processes	GO:0006457	protein folding	-2.65358422755026	-1.65318062400158	25/224	811,821,1155,2289,2923,3308,3998,4802,5611,6905,7456,8425,9360,10131,10726,10961,11080,23184,23770,54431,79982,80331,81562,81611,169714	CALR,CANX,TBCB,FKBP5,PDIA3,HSPA4,LMAN1,NFYC,DNAJC3,TBCE,WIPF1,LTBP4,PPIG,TRAP1,NUDC,ERP29,DNAJB4,MESD,FKBP8,DNAJC10,DNAJB14,DNAJC5,LMAN2L,ANP32E,QSOX2	C1	GO	protein folding (GO)
1_Member	GO Biological Processes	GO:0009205	purine ribonucleoside triphosphate metabolic process	-2.65348954717898	-1.65318062400158	23/200	481,527,2033,2645,4713,4716,4722,4724,4731,4831,4976,5210,5213,6389,9605,10413,26289,29922,51422,55753,55967,65220,374291	ATP1B1,ATP6V0C,EP300,GCK,NDUFB7,NDUFB10,NDUFS3,NDUFS4,NDUFV3,NME2,OPA1,PFKFB4,PFKM,SDHA,VPS9D1,YAP1,AK5,NME7,PRKAG2,OGDHL,NDUFA12,NADK,NDUFS7	C1	GO	purine ribonucleoside triphosphate metabolic process (GO)
1_Member	Hallmark Gene Sets	M5921	HALLMARK COMPLEMENT	-2.65348954717898	-1.65318062400158	23/200	760,868,1012,1284,1508,1509,1608,2152,2534,2783,3796,4035,4323,6047,6935,7941,9101,9732,23348,23414,55619,59345,160851	CA2,CBLB,CDH13,COL4A2,CTSB,CTSD,DGKG,F3,FYN,GNB2,KIF2A,LRP1,MMP14,RNF4,ZEB1,PLA2G7,USP8,DOCK4,DOCK9,ZFPM2,DOCK10,GNB4,DGKH	C1	Hallmark	HALLMARK COMPLEMENT (Hallmark)
1_Member	GO Biological Processes	GO:0046854	phosphatidylinositol phosphate biosynthetic process	-2.64969189526367	-1.65020627940755	10/58	4952,5286,5295,5305,8394,8395,8503,8821,22979,51447	OCRL,PIK3C2A,PIK3R1,PIP4K2A,PIP5K1A,PIP5K1B,PIK3R3,INPP4B,EFR3B,IP6K2	C1	GO	phosphatidylinositol phosphate biosynthetic process (GO)
1_Member	GO Biological Processes	GO:0051283	negative regulation of sequestering of calcium ion	-2.64969189526367	-1.65020627940755	10/58	3709,5332,5334,5335,6262,6263,23228,23236,25998,51196	ITPR2,PLCB4,PLCL1,PLCG1,RYR2,RYR3,PLCL2,PLCB1,IBTK,PLCE1	C1	GO	negative regulation of sequestering of calcium ion (GO)
1_Member	GO Biological Processes	GO:1905515	non-motile cilium assembly	-2.64969189526367	-1.65020627940755	10/58	582,5108,23322,27031,27152,57545,79659,84902,123016,221322	BBS1,PCM1,RPGRIP1L,NPHP3,INTU,CC2D2A,DYNC2H1,CEP89,TTC8,TBC1D32	C1	GO	non-motile cilium assembly (GO)
1_Member	Reactome Gene Sets	R-HSA-186797	Signaling by PDGF	-2.64969189526367	-1.65020627940755	10/58	1282,1284,3265,4690,5154,5295,5335,5782,6777,80310	COL4A1,COL4A2,HRAS,NCK1,PDGFA,PIK3R1,PLCG1,PTPN12,STAT5B,PDGFD	C1	Reactome	Signaling by PDGF (Reactome)
1_Member	GO Biological Processes	GO:0072594	establishment of protein localization to organelle	-2.64593623678708	-1.64665620412149	37/375	868,1072,1871,2060,2254,2737,3308,3836,3843,4000,4591,4734,4763,4851,5295,5530,6262,7249,8943,9688,9927,10254,10452,11231,11267,22930,23788,51271,55176,55187,55705,79720,84572,90865,144165,155382,100101267	CBLB,CFL1,E2F3,EPS15,FGF9,GLI3,HSPA4,KPNA1,IPO5,LMNA,TRIM37,NEDD4,NF1,NOTCH1,PIK3R1,PPP3CA,RYR2,TSC2,AP3D1,NUP93,MFN2,STAM2,TOMM40,SEC63,SNF8,RAB3GAP1,MTCH2,UBAP1,SEC61A2,VPS13D,IPO9,VPS37B,GNPTG,IL33,PRICKLE1,VPS37D,POM121C	C1	GO	establishment of protein localization to organelle (GO)
1_Member	GO Biological Processes	GO:0031929	TOR signaling	-2.64134415337048	-1.64247499536364	13/88	2033,4144,5563,5566,7249,7375,8945,55704,56957,57521,64798,143686,220441	EP300,MAT2A,PRKAA2,PRKACA,TSC2,USP4,BTRC,CCDC88A,OTUD7B,RPTOR,DEPTOR,SESN3,RNF152	C1	GO	TOR signaling (GO)
1_Member	GO Biological Processes	GO:0051235	maintenance of location	-2.64134415337048	-1.64247499536364	13/88	288,348,811,1020,1627,2200,5048,5241,23345,23353,55187,55704,57584	ANK3,APOE,CALR,CDK5,DBN1,FBN1,PAFAH1B1,PGR,SYNE1,SUN1,VPS13D,CCDC88A,ARHGAP21	C1	GO	maintenance of location (GO)
1_Member	GO Biological Processes	GO:0050900	leukocyte migration	-2.63804355589029	-1.63937968953554	27/249	682,998,1910,2131,2241,2321,2534,3675,3680,4763,5048,5295,5339,5800,6093,6558,6777,7042,7422,7857,8729,23603,57142,57580,81704,83700,140885	BSG,CDC42,EDNRB,EXT1,FER,FLT1,FYN,ITGA3,ITGA9,NF1,PAFAH1B1,PIK3R1,PLEC,PTPRO,ROCK1,SLC12A2,STAT5B,TGFB2,VEGFA,SCG2,GBF1,CORO1C,RTN4,PREX1,DOCK8,JAM3,SIRPA	C1	GO	leukocyte migration (GO)
1_Member	GO Biological Processes	GO:0010591	regulation of lamellipodium assembly	-2.63611070825704	-1.63826703946789	8/40	998,1072,2241,5295,5365,10152,26053,51196	CDC42,CFL1,FER,PIK3R1,PLXNB3,ABI2,AUTS2,PLCE1	C1	GO	regulation of lamellipodium assembly (GO)
1_Member	GO Biological Processes	GO:0032885	regulation of polysaccharide biosynthetic process	-2.63611070825704	-1.63826703946789	8/40	1213,2645,2887,3667,4790,5499,10580,55512	CLTC,GCK,GRB10,IRS1,NFKB1,PPP1CA,SORBS1,SMPD3	C1	GO	regulation of polysaccharide biosynthetic process (GO)
1_Member	GO Biological Processes	GO:0035640	exploration behavior	-2.63611070825704	-1.63826703946789	8/40	348,1742,3675,5581,57282,57338,57555,339479	APOE,DLG4,ITGA3,PRKCE,SLC4A10,JPH3,NLGN2,BRINP3	C1	GO	exploration behavior (GO)
1_Member	Reactome Gene Sets	R-HSA-9696273	RND1 GTPase cycle	-2.63611070825704	-1.63826703946789	8/40	5295,8502,10963,11180,22800,55704,81839,91544	PIK3R1,PKP4,STIP1,WDR6,RRAS2,CCDC88A,VANGL1,UBXN11	C1	Reactome	RND1 GTPase cycle (Reactome)
1_Member	GO Biological Processes	GO:0006282	regulation of DNA repair	-2.63174792400679	-1.63411577069101	26/237	1956,3297,4862,6314,6597,6599,6604,6873,7158,8110,9274,10445,10933,22891,23028,23201,23450,26122,51149,55719,56893,56907,57223,57492,80314,84501	EGFR,HSF1,NPAS2,ATXN7,SMARCA4,SMARCC1,SMARCD3,TAF2,TP53BP1,DPF3,BCL7C,MCRS1,MORF4L1,ZNF365,KDM1A,FAM168A,SF3B3,EPC2,MRNIP,SLF2,UBQLN4,SPIRE1,PPP4R3B,ARID1B,EPC1,SPIRE2	C1	GO	regulation of DNA repair (GO)
1_Member	GO Biological Processes	GO:0007266	Rho protein signal transduction	-2.6311070676	-1.63411577069101	11/68	387,604,1012,1072,3675,3984,6093,9411,9475,23365,50650	RHOA,BCL6,CDH13,CFL1,ITGA3,LIMK1,ROCK1,ARHGAP29,ROCK2,ARHGEF12,ARHGEF3	C1	GO	Rho protein signal transduction (GO)
1_Member	GO Biological Processes	GO:0010171	body morphogenesis	-2.63073204022163	-1.63411577069101	9/49	2033,6497,7042,22930,23648,25976,29123,51176,144165	EP300,SKI,TGFB2,RAB3GAP1,SSBP3,TIPARP,ANKRD11,LEF1,PRICKLE1	C1	GO	body morphogenesis (GO)
1_Member	GO Biological Processes	GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors	-2.63073204022163	-1.63411577069101	9/49	658,2907,6498,8567,10116,11124,23017,80196,117584	BMPR1B,GRINA,SKIL,MADD,FEM1B,FAF1,FAIM2,RNF34,RFFL	C1	GO	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO)
1_Member	Canonical Pathways	M92	PID ANGIOPOIETIN RECEPTOR PATHWAY	-2.63073204022163	-1.63411577069101	9/49	284,2534,2888,4690,4790,5295,5594,5747,6777	ANGPT1,FYN,GRB14,NCK1,NFKB1,PIK3R1,MAPK1,PTK2,STAT5B	C1	Canonical	PID ANGIOPOIETIN RECEPTOR PATHWAY (Canonical)
1_Member	KEGG Pathway	hsa05030	Cocaine addiction	-2.63073204022163	-1.63411577069101	9/49	111,1020,1742,2778,2891,2904,4790,5566,9586	ADCY5,CDK5,DLG4,GNAS,GRIA2,GRIN2B,NFKB1,PRKACA,CREB5	C1	KEGG	Cocaine addiction (KEGG)
1_Member	GO Biological Processes	GO:0009880	embryonic pattern specification	-2.63016395260577	-1.6337519127906	12/78	655,1499,2066,2263,4088,4211,7476,7704,8829,10409,23242,57669	BMP7,CTNNB1,ERBB4,FGFR2,SMAD3,MEIS1,WNT7A,ZBTB16,NRP1,BASP1,COBL,EPB41L5	C1	GO	embryonic pattern specification (GO)
1_Member	GO Biological Processes	GO:0050673	epithelial cell proliferation	-2.62895140443289	-1.632743498338	22/189	92,1012,1499,1602,1956,2254,2263,3297,4208,4323,4763,4851,5594,5629,5925,6935,7422,8945,9037,9839,10413,93986	ACVR2A,CDH13,CTNNB1,DACH1,EGFR,FGF9,FGFR2,HSF1,MEF2C,MMP14,NF1,NOTCH1,MAPK1,PROX1,RB1,ZEB1,VEGFA,BTRC,SEMA5A,ZEB2,YAP1,FOXP2	C1	GO	epithelial cell proliferation (GO)
1_Member	GO Biological Processes	GO:0051781	positive regulation of cell division	-2.61922149052791	-1.62342156424874	14/99	387,998,2254,2263,3068,4904,5154,5581,7042,7422,8502,8556,11113,80310	RHOA,CDC42,FGF9,FGFR2,HDGF,YBX1,PDGFA,PRKCE,TGFB2,VEGFA,PKP4,CDC14A,CIT,PDGFD	C1	GO	positive regulation of cell division (GO)
1_Member	Reactome Gene Sets	R-HSA-9679191	Potential therapeutics for SARS	-2.61922149052791	-1.62342156424874	14/99	476,481,482,483,1107,4690,4780,6093,7422,9475,23028,23186,51317,53826	ATP1A1,ATP1B1,ATP1B2,ATP1B3,CHD3,NCK1,NFE2L2,ROCK1,VEGFA,ROCK2,KDM1A,RCOR1,PHF21A,FXYD6	C1	Reactome	Potential therapeutics for SARS (Reactome)
1_Member	GO Biological Processes	GO:0007041	lysosomal transport	-2.6092988959787	-1.61390656661534	17/132	164,274,4035,4734,5071,8943,22898,22906,23295,51479,55850,64400,80700,81609,84572,201475,254122	AP1G1,BIN1,LRP1,NEDD4,PRKN,AP3D1,DENND3,TRAK1,MGRN1,ANKFY1,USE1,AKTIP,UBXN6,SNX27,GNPTG,RAB12,SNX32	C1	GO	lysosomal transport (GO)
1_Member	GO Biological Processes	GO:0030512	negative regulation of transforming growth factor beta receptor signaling pathway	-2.6092988959787	-1.61390656661534	17/132	753,2200,4092,5494,5654,6497,6498,7049,10273,51341,54756,56937,63976,64750,79595,200734,399473	LDLRAD4,FBN1,SMAD7,PPM1A,HTRA1,SKI,SKIL,TGFBR3,STUB1,ZBTB7A,IL17RD,PMEPA1,PRDM16,SMURF2,SAP130,SPRED2,SPRED3	C1	GO	negative regulation of transforming growth factor beta receptor signaling pathway (GO)
1_Member	GO Biological Processes	GO:0051259	protein complex oligomerization	-2.60855809657526	-1.61342746246945	29/275	361,2744,2904,3745,4137,4144,4976,5310,6263,6648,6857,7158,7732,7837,9885,10409,23373,51062,51466,54680,57528,64784,80036,84230,87178,92799,171425,284252,348980	AQP4,GLS,GRIN2B,KCNB1,MAPT,MAT2A,OPA1,PKD1,RYR3,SOD2,SYT1,TP53BP1,RNF112,PXDN,OSBPL2,BASP1,CRTC1,ATL1,EVL,ZNHIT6,KCTD16,CRTC3,TRPM3,LRRC8C,PNPT1,SHKBP1,CLYBL,KCTD1,HCN1	C1	GO	protein complex oligomerization (GO)
1_Member	GO Biological Processes	GO:0051851	host-mediated perturbation of symbiont process	-2.60820911282631	-1.61342746246945	15/110	348,905,998,1072,2033,5071,6597,8577,9475,23076,51176,53349,64710,81603,440275	APOE,CCNT2,CDC42,CFL1,EP300,PRKN,SMARCA4,TMEFF1,ROCK2,RRP1B,LEF1,ZFYVE1,NUCKS1,TRIM8,EIF2AK4	C1	GO	host-mediated perturbation of symbiont process (GO)
1_Member	GO Biological Processes	GO:0141193	nuclear receptor-mediated signaling pathway	-2.60820911282631	-1.61342746246945	15/110	387,811,1655,2101,2104,4306,4734,5241,5915,8648,9325,11057,56937,57658,84498	RHOA,CALR,DDX5,ESRRA,ESRRG,NR3C2,NEDD4,PGR,RARB,NCOA1,TRIP4,ABHD2,PMEPA1,CALCOCO1,FAM120B	C1	GO	nuclear receptor-mediated signaling pathway (GO)
1_Member	GO Biological Processes	GO:0030220	platelet formation	-2.60579220874742	-1.61202645237871	6/24	87,2033,4208,5795,7171,25946	ACTN1,EP300,MEF2C,PTPRJ,TPM4,ZNF385A	C1	GO	platelet formation (GO)
1_Member	GO Biological Processes	GO:0045932	negative regulation of muscle contraction	-2.60579220874742	-1.61202645237871	6/24	274,5592,9732,10273,80005,143872	BIN1,PRKG1,DOCK4,STUB1,DOCK5,ARHGAP42	C1	GO	negative regulation of muscle contraction (GO)
1_Member	GO Biological Processes	GO:1900242	regulation of synaptic vesicle endocytosis	-2.60579220874742	-1.61202645237871	6/24	71,4983,5071,5532,6093,9066	ACTG1,OPHN1,PRKN,PPP3CB,ROCK1,SYT7	C1	GO	regulation of synaptic vesicle endocytosis (GO)
1_Member	GO Biological Processes	GO:2000738	positive regulation of stem cell differentiation	-2.60579220874742	-1.61202645237871	6/24	4054,6660,7042,23788,55553,170506	LTBP3,SOX5,TGFB2,MTCH2,SOX6,DHX36	C1	GO	positive regulation of stem cell differentiation (GO)
1_Member	Reactome Gene Sets	R-HSA-982772	Growth hormone receptor signaling	-2.60579220874742	-1.61202645237871	6/24	2690,3667,5594,5618,6777,8835	GHR,IRS1,MAPK1,PRLR,STAT5B,SOCS2	C1	Reactome	Growth hormone receptor signaling (Reactome)
1_Member	GO Biological Processes	GO:0021680	cerebellar Purkinje cell layer development	-2.59960557620887	-1.60725809092721	7/32	473,6095,23017,25861,27089,79809,93986	RERE,RORA,FAIM2,WHRN,UQCRQ,TTC21B,FOXP2	C1	GO	cerebellar Purkinje cell layer development (GO)
1_Member	GO Biological Processes	GO:0051968	positive regulation of synaptic transmission, glutamatergic	-2.59960557620887	-1.60725809092721	7/32	2904,6812,9378,22930,27092,57555,85358	GRIN2B,STXBP1,NRXN1,RAB3GAP1,CACNG4,NLGN2,SHANK3	C1	GO	positive regulation of synaptic transmission, glutamatergic (GO)
1_Member	GO Biological Processes	GO:0099084	postsynaptic specialization organization	-2.59960557620887	-1.60725809092721	7/32	4983,8499,9378,57555,66000,85358,144165	OPHN1,PPFIA2,NRXN1,NLGN2,TMEM108,SHANK3,PRICKLE1	C1	GO	postsynaptic specialization organization (GO)
1_Member	GO Biological Processes	GO:1902430	negative regulation of amyloid-beta formation	-2.59960557620887	-1.60725809092721	7/32	274,348,6093,6252,6253,10418,57142	BIN1,APOE,ROCK1,RTN1,RTN2,SPON1,RTN4	C1	GO	negative regulation of amyloid-beta formation (GO)
1_Member	Reactome Gene Sets	R-HSA-1251985	Nuclear signaling by ERBB4	-2.59960557620887	-1.60725809092721	7/32	348,2066,3084,5241,9611,10413,11033	APOE,ERBB4,NRG1,PGR,NCOR1,YAP1,ADAP1	C1	Reactome	Nuclear signaling by ERBB4 (Reactome)
1_Member	Reactome Gene Sets	R-HSA-397795	G-protein beta:gamma signalling	-2.59960557620887	-1.60725809092721	7/32	387,998,2783,10000,23236,55970,59345	RHOA,CDC42,GNB2,AKT3,PLCB1,GNG12,GNB4	C1	Reactome	G-protein beta:gamma signalling (Reactome)
1_Member	Reactome Gene Sets	R-HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)	-2.59960557620887	-1.60725809092721	7/32	408,409,2767,2783,5594,55970,59345	ARRB1,ARRB2,GNA11,GNB2,MAPK1,GNG12,GNB4	C1	Reactome	Thrombin signalling through proteinase activated receptors (PARs) (Reactome)
1_Member	GO Biological Processes	GO:0061326	renal tubule development	-2.5968702869736	-1.60492717274715	13/89	38,182,596,1282,1499,2737,4208,4851,5087,5310,55083,123016,144165	ACAT1,JAG1,BCL2,COL4A1,CTNNB1,GLI3,MEF2C,NOTCH1,PBX1,PKD1,KIF26B,TTC8,PRICKLE1	C1	GO	renal tubule development (GO)
1_Member	Reactome Gene Sets	R-HSA-190236	Signaling by FGFR	-2.5968702869736	-1.60492717274715	13/89	2254,2260,2263,2549,3178,3185,3265,5295,5335,5594,7049,23768,200734	FGF9,FGFR1,FGFR2,GAB1,HNRNPA1,HNRNPF,HRAS,PIK3R1,PLCG1,MAPK1,TGFBR3,FLRT2,SPRED2	C1	Reactome	Signaling by FGFR (Reactome)
1_Member	GO Biological Processes	GO:0001895	retina homeostasis	-2.59267841079525	-1.60113929146482	10/59	482,582,682,7275,9657,9696,25861,27031,55812,84059	ATP1B2,BBS1,BSG,TUB,IQCB1,CROCC,WHRN,NPHP3,SPATA7,ADGRV1	C1	GO	retina homeostasis (GO)
1_Member	Reactome Gene Sets	R-HSA-9793380	Formation of paraxial mesoderm	-2.59267841079525	-1.60113929146482	10/59	1499,2033,2260,3955,4851,5688,5692,5707,5717,51176	CTNNB1,EP300,FGFR1,LFNG,NOTCH1,PSMA7,PSMB4,PSMD1,PSMD11,LEF1	C1	Reactome	Formation of paraxial mesoderm (Reactome)
1_Member	GO Biological Processes	GO:0090288	negative regulation of cellular response to growth factor stimulus	-2.5846796234936	-1.59374579273767	18/144	183,284,493,2200,4092,4734,4851,5494,5654,6497,6498,7026,7130,22905,51592,57556,64750,153090	AGT,ANGPT1,ATP2B4,FBN1,SMAD7,NEDD4,NOTCH1,PPM1A,HTRA1,SKI,SKIL,NR2F2,TNFAIP6,EPN2,TRIM33,SEMA6A,SMURF2,DAB2IP	C1	GO	negative regulation of cellular response to growth factor stimulus (GO)
1_Member	GO Biological Processes	GO:1904950	negative regulation of establishment of protein localization	-2.5846796234936	-1.59374579273767	18/144	284,348,1020,1445,1595,3156,3418,3667,3745,3998,4137,4763,5071,9647,10391,10961,26056,27248	ANGPT1,APOE,CDK5,CSK,CYP51A1,HMGCR,IDH2,IRS1,KCNB1,LMAN1,MAPT,NF1,PRKN,PPM1F,CORO2B,ERP29,RAB11FIP5,ERLEC1	C1	GO	negative regulation of establishment of protein localization (GO)
1_Member	KEGG Pathway	hsa04936	Alcoholic liver disease	-2.5846796234936	-1.59374579273767	18/144	37,217,1499,2309,4790,5563,5571,6319,6416,6934,7187,9663,10000,10891,23175,51176,51422,83439	ACADVL,ALDH2,CTNNB1,FOXO3,NFKB1,PRKAA2,PRKAG1,SCD,MAP2K4,TCF7L2,TRAF3,LPIN2,AKT3,PPARGC1A,LPIN1,LEF1,PRKAG2,TCF7L1	C1	KEGG	Alcoholic liver disease (KEGG)
1_Member	GO Biological Processes	GO:0000422	autophagy of mitochondrion	-2.58257942297491	-1.59204864977171	12/79	987,5071,8508,9706,9776,9927,10152,23092,23274,26235,84557,493856	LRBA,PRKN,NIPSNAP1,ULK2,ATG13,MFN2,ABI2,ARHGAP26,CLEC16A,FBXL4,MAP1LC3A,CISD2	C1	GO	autophagy of mitochondrion (GO)
